,title,year,certificate,time,genre,rating,metascore,simple_desc,directors,stars,votes,gross
0,Schindler's List,(1993),R,195 min,"Biography, Drama, History",9.0,95        ,"In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",['Steven Spielberg'],"['Liam Neeson', 'Ralph Fiennes', 'Ben Kingsley', 'Caroline Goodall']","1,386,502",$96.90M
1,Hamilton,(2020),PG-13,160 min,"Biography, Drama, History",8.4,89        ,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.",['Thomas Kail'],"['Lin-Manuel Miranda', 'Phillipa Soo', 'Leslie Odom Jr.', 'Renée Elise Goldsberry']","101,732",-
2,Sardar Udham,(2021),TV-MA,164 min,"Biography, Crime, Drama",8.4,-,A biopic detailing the 2 decades that Punjabi Sikh revolutionary Udham Singh spent planning the assassination of the man responsible for the Jallianwala Bagh massacre.,['Shoojit Sircar'],"['Vicky Kaushal', 'Shaun Scott', 'Stephen Hogan', 'Amol Parashar']","44,188",-
3,Black Friday,(2004),Not Rated,143 min,"Action, Crime, Drama",8.4,76        ,"A film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen.",['Anurag Kashyap'],"['Kay Kay Menon', 'Pawan Malhotra', 'Aditya Srivastav', 'Dibyendu Bhattacharya']","21,456",$0.03M
4,Braveheart,(1995),R,178 min,"Biography, Drama, History",8.3,68        ,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,['Mel Gibson'],"['Mel Gibson', 'Sophie Marceau', 'Patrick McGoohan', 'Angus Macfadyen']","1,056,485",$75.60M
5,Downfall,(2004),R,156 min,"Biography, Drama, History",8.2,82        ,"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.",['Oliver Hirschbiegel'],"['Bruno Ganz', 'Alexandra Maria Lara', 'Ulrich Matthes', 'Juliane Köhler']","362,627",$5.51M
6,The Great Escape,(1963),Approved,172 min,"Adventure, Drama, History",8.2,86        ,Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.,['John Sturges'],"['Steve McQueen', 'James Garner', 'Richard Attenborough', 'Charles Bronson']","249,686",$12.10M
7,Uri: The Surgical Strike,(2019),Not Rated,138 min,"Action, Drama, History",8.2,-,"Indian army special forces execute a covert operation, avenging the killing of fellow army men at their base by a terrorist group.",['Aditya Dhar'],"['Vicky Kaushal', 'Paresh Rawal', 'Mohit Raina', 'Yami Gautam']","67,476",$4.19M
8,The Passion of Joan of Arc,(1928),Passed,114 min,"Biography, Drama, History",8.2,98        ,"In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.",['Carl Theodor Dreyer'],"['Maria Falconetti', 'Eugene Silvain', 'André Berley', 'Maurice Schutz']","57,356",$0.02M
9,Hacksaw Ridge,(2016),R,139 min,"Biography, Drama, History",8.1,71        ,"World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.",['Mel Gibson'],"['Andrew Garfield', 'Sam Worthington', 'Luke Bracey', 'Teresa Palmer']","550,715",$67.21M
10,12 Years a Slave,(2013),R,134 min,"Biography, Drama, History",8.1,96        ,"In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.",['Steve McQueen'],"['Chiwetel Ejiofor', 'Michael Kenneth Williams', 'Michael Fassbender', 'Brad Pitt']","716,324",$56.67M
11,Hotel Rwanda,(2004),PG-13,121 min,"Biography, Drama, History",8.1,79        ,"Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa.",['Terry George'],"['Don Cheadle', 'Sophie Okonedo', 'Joaquin Phoenix', 'Xolani Mali']","362,087",$23.53M
12,Inherit the Wind,(1960),Passed,128 min,"Biography, Drama, History",8.1,75        ,"Based on a real-life case in 1925, two great lawyers argue the case for and against a Tennessee science teacher accused of the crime of teaching evolution.",['Stanley Kramer'],"['Spencer Tracy', 'Fredric March', 'Gene Kelly', 'Dick York']","31,469",-
13,Andrei Rublev,(1966),R,205 min,"Biography, Drama, History",8.1,-,"The life, times and afflictions of the fifteenth-century Russian iconographer St. Andrei Rublev.",['Andrei Tarkovsky'],"['Anatoliy Solonitsyn', 'Ivan Lapikov', 'Nikolay Grinko', 'Nikolay Sergeev']","55,224",$0.10M
14,The Message,(1976),PG,177 min,"Biography, Drama, History",8.1,-,This epic historical drama chronicles the life and times of Prophet Muhammad and serves as an introduction to early Islamic history.,['Moustapha Akkad'],"['Anthony Quinn', 'Irene Papas', 'Michael Ansara', 'Johnny Sekka']","49,077",-
15,JFK,(1991),R,189 min,"Drama, History, Thriller",8.0,72        ,New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,['Oliver Stone'],"['Kevin Costner', 'Gary Oldman', 'Jack Lemmon', 'Walter Matthau']","162,097",$70.41M
16,Ip Man,(2008),R,106 min,"Action, Biography, Drama",8.0,59        ,"During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive.",['Wilson Yip'],"['Donnie Yen', 'Simon Yam', 'Siu-Wong Fan', 'Ka-Tung Lam']","228,567",-
17,The King's Speech,(2010),R,118 min,"Biography, Drama, History",8.0,88        ,"The story of King George VI, his unexpected ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.",['Tom Hooper'],"['Colin Firth', 'Geoffrey Rush', 'Helena Bonham Carter', 'Derek Jacobi']","692,189",$138.80M
18,Gandhi,(1982),PG,191 min,"Biography, Drama, History",8.0,79        ,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,['Richard Attenborough'],"['Ben Kingsley', 'John Gielgud', 'Rohini Hattangadi', 'Roshan Seth']","236,279",$52.77M
19,The Leopard,(1963),PG,186 min,"Drama, History",8.0,100        ,"The Prince of Salina, a noble aristocrat of impeccable integrity, tries to preserve his family and class amid the tumultuous social upheavals of 1860s Sicily.",['Luchino Visconti'],"['Burt Lancaster', 'Alain Delon', 'Claudia Cardinale', 'Paolo Stoppa']","27,356",-
20,Persepolis,(2007),PG-13,96 min,"Animation, Biography, Drama",8.0,90        ,A precocious and outspoken Iranian girl grows up during the Islamic Revolution.,"['Vincent Paronnaud', 'Marjane Satrapi']","['Chiara Mastroianni', 'Catherine Deneuve', 'Gena Rowlands', 'Danielle Darrieux']","97,170",$4.45M
21,All the President's Men,(1976),PG,138 min,"Drama, History, Thriller",7.9,84        ,"""The Washington Post"" reporters Bob Woodward and Carl Bernstein uncover the details of the Watergate scandal that leads to President Richard Nixon's resignation.",['Alan J. Pakula'],"['Dustin Hoffman', 'Robert Redford', 'Jack Warden', 'Martin Balsam']","120,281",$70.60M
22,Spartacus,(1960),PG-13,197 min,"Adventure, Biography, Drama",7.9,87        ,"The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising.","['Stanley Kubrick', 'Anthony Mann']","['Kirk Douglas', 'Laurence Olivier', 'Jean Simmons', 'Charles Laughton']","138,619",$30.00M
23,The Ten Commandments,(1956),G,220 min,"Adventure, Drama, Family",7.9,-,"Moses, raised as a prince of Egypt in the Pharaoh's household, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people from slavery.",['Cecil B. DeMille'],"['Charlton Heston', 'Yul Brynner', 'Anne Baxter', 'Edward G. Robinson']","74,420",$93.74M
24,Letters from Iwo Jima,(2006),R,141 min,"Action, Adventure, Drama",7.9,89        ,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",['Clint Eastwood'],"['Ken Watanabe', 'Kazunari Ninomiya', 'Tsuyoshi Ihara', 'Ryo Kase']","166,365",$13.76M
25,Togo,(2019),PG,113 min,"Adventure, Biography, Drama",7.9,69        ,"The story of Togo, the sled dog who led the 1925 serum run despite being considered too small and weak to lead such an intense race.",['Ericson Core'],"['Willem Dafoe', 'Julianne Nicholson', 'Christopher Heyerdahl', 'Richard Dormer']","51,984",-
26,The Lion in Winter,(1968),PG,134 min,"Biography, Drama, History",7.9,-,"1183 A.D.: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. When he allows his imprisoned wife Eleanor of Aquitaine out for a Christmas visit, they all variously plot to force him into a decision.",['Anthony Harvey'],"[""Peter O'Toole"", 'Katharine Hepburn', 'Anthony Hopkins', 'John Castle']","32,646",$22.28M
27,A Taxi Driver,(2017),Not Rated,137 min,"Action, Drama, History",7.9,69        ,"A widowed father and taxi driver who drives a German reporter from Seoul to Gwangju to cover the 1980 uprising, soon finds himself regretting his decision after being caught in the violence around him.",['Hun Jang'],"['Song Kang-ho', 'Thomas Kretschmann', 'Hae-Jin Yoo', 'Ryu Jun-Yeol']","27,488",$1.53M
28,In Cold Blood,(1967),R,134 min,"Biography, Crime, Drama",7.9,89        ,"Two ex-cons murder a family in a robbery attempt, before going on the run from the authorities. The police try to piece together the details of the murder in an attempt to track down the killers.",['Richard Brooks'],"['Robert Blake', 'Scott Wilson', 'John Forsythe', 'Paul Stewart']","27,712",-
29,Kagemusha,(1980),PG,162 min,"Drama, History, War",7.9,84        ,A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.,['Akira Kurosawa'],"['Tatsuya Nakadai', 'Tsutomu Yamazaki', ""Ken'ichi Hagiwara"", 'Jinpachi Nezu']","36,852",-
30,Battleship Potemkin,(1925),Not Rated,66 min,"Drama, History, Thriller",7.9,97        ,"In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre.",['Sergei Eisenstein'],"['Aleksandr Antonov', 'Vladimir Barskiy', 'Grigoriy Aleksandrov', 'Ivan Bobrov']","59,545",$0.05M
31,Airlift,(2016),Not Rated,130 min,"Action, Drama, History",7.9,-,"When Iraq invades Kuwait in August 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.",['Raja Menon'],"['Akshay Kumar', 'Nimrat Kaur', 'Kumud Mishra', 'Prakash Belawadi']","57,867",-
32,Tombstone,(1993),R,130 min,"Biography, Drama, History",7.8,50        ,"A successful lawman's plans to retire anonymously in Tombstone, Arizona are disrupted by the kind of outlaws he was famous for eliminating.","['George P. Cosmatos', 'Kevin Jarre']","['Kurt Russell', 'Val Kilmer', 'Sam Elliott', 'Bill Paxton']","156,180",$56.51M
33,Hidden Figures,(2016),PG,127 min,"Biography, Drama, History",7.8,74        ,The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.,['Theodore Melfi'],"['Taraji P. Henson', 'Octavia Spencer', 'Janelle Monáe', 'Kevin Costner']","241,027",$169.61M
34,Dunkirk,(2017),PG-13,106 min,"Action, Drama, History",7.8,94        ,"Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.",['Christopher Nolan'],"['Fionn Whitehead', 'Barry Keoghan', 'Mark Rylance', 'Tom Hardy']","683,253",$188.37M
35,The Big Short,(2015),R,130 min,"Biography, Comedy, Drama",7.8,81        ,"In 2006-2007 a group of investors bet against the United States mortgage market. In their research, they discover how flawed and corrupt the market is.",['Adam McKay'],"['Christian Bale', 'Steve Carell', 'Ryan Gosling', 'Brad Pitt']","447,393",$70.26M
36,The Right Stuff,(1983),PG,193 min,"Adventure, Biography, Drama",7.8,91        ,"The U.S. space program's development from the breaking of the sound barrier to selection of the Mercury 7 astronauts, from a group of test pilots with a more seat-of-the-pants approach than the program's more cautious engineers preferred.",['Philip Kaufman'],"['Sam Shepard', 'Scott Glenn', 'Ed Harris', 'Dennis Quaid']","63,334",$21.50M
37,Glory,(1989),R,122 min,"Biography, Drama, History",7.8,78        ,"Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.",['Edward Zwick'],"['Matthew Broderick', 'Denzel Washington', 'Cary Elwes', 'Morgan Freeman']","138,963",$26.83M
38,Straight Outta Compton,(2015),R,147 min,"Biography, Drama, History",7.8,72        ,"The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.",['F. Gary Gray'],"[""O'Shea Jackson Jr."", 'Corey Hawkins', 'Jason Mitchell', 'Neil Brown Jr.']","209,318",$161.20M
39,Pride,(I) (2014),R,119 min,"Biography, Comedy, Drama",7.8,79        ,U.K. gay activists work to help miners during their lengthy strike of the National Union of Mineworkers in the summer of 1984.,['Matthew Warchus'],"['Bill Nighy', 'Imelda Staunton', 'Dominic West', 'Paddy Considine']","59,484",-
40,Changeling,(2008),R,141 min,"Biography, Crime, Drama",7.8,63        ,Grief-stricken mother Christine Collins takes on the L.A.P.D. to her own detriment when they try to pass off an obvious impostor as her missing child.,['Clint Eastwood'],"['Angelina Jolie', 'Colm Feore', 'Amy Ryan', 'Gattlin Griffith']","260,022",$35.74M
41,The Killing Fields,(1984),R,141 min,"Biography, Drama, History",7.8,76        ,"A journalist is trapped in Cambodia during tyrant Pol Pot's bloody 'Year Zero' cleansing campaign, which claimed the lives of two million 'undesirable' civilians.",['Roland Joffé'],"['Sam Waterston', 'Haing S. Ngor', 'John Malkovich', 'Julian Sands']","57,273",$34.70M
42,Land of Mine,(2015),R,100 min,"Drama, History, War",7.8,75        ,"In post-World War II Denmark, a group of young German POWs are forced to clear a beach of thousands of land mines under the watch of a Danish Sergeant who slowly learns to appreciate their plight.",['Martin Zandvliet'],"['Roland Møller', 'Louis Hofmann', 'Joel Basman', 'Mikkel Boe Følsgaard']","43,323",$0.44M
43,"Aguirre, the Wrath of God",(1972),Not Rated,95 min,"Action, Adventure, Biography",7.8,-,"In the 16th century, the ruthless and insane Don Lope de Aguirre leads a Spanish expedition in search of El Dorado.",['Werner Herzog'],"['Klaus Kinski', 'Ruy Guerra', 'Helena Rojo', 'Del Negro']","59,165",-
44,Black Hawk Down,(2001),R,144 min,"Action, Drama, History",7.7,74        ,"The story of 160 elite U.S. soldiers who dropped into Mogadishu in October 1993 to capture two top lieutenants of a renegade warlord, but found themselves in a desperate battle with a large force of heavily armed Somalis.",['Ridley Scott'],"['Josh Hartnett', 'Ewan McGregor', 'Tom Sizemore', 'Eric Bana']","407,701",$108.64M
45,The Trial of the Chicago 7,(2020),R,129 min,"Drama, History, Thriller",7.7,76        ,"The story of 7 people on trial stemming from various charges surrounding the uprising at the 1968 Democratic National Convention in Chicago, Illinois.",['Aaron Sorkin'],"['Eddie Redmayne', 'Alex Sharp', 'Sacha Baron Cohen', 'Jeremy Strong']","184,305",-
46,The Longest Day,(1962),G,178 min,"Action, Drama, History",7.7,75        ,"The events of D-Day, told on a grand scale from both the Allied and German points of view.","['Ken Annakin', 'Andrew Marton', 'Gerd Oswald', 'Bernhard Wicki', 'Darryl F. Zanuck']","['John Wayne', 'Robert Ryan', 'Richard Burton', 'Henry Fonda']","57,510",$39.10M
47,Apollo 13,(I) (1995),PG,140 min,"Adventure, Drama, History",7.7,77        ,NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.,['Ron Howard'],"['Tom Hanks', 'Bill Paxton', 'Kevin Bacon', 'Gary Sinise']","303,688",$173.84M
48,Malcolm X,(1992),PG-13,202 min,"Biography, Drama, History",7.7,73        ,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam and his eventual assassination.",['Spike Lee'],"['Denzel Washington', 'Angela Bassett', 'Delroy Lindo', 'Spike Lee']","98,255",$48.17M
49,The Last Emperor,(1987),PG-13,163 min,"Biography, Drama, History",7.7,76        ,"Bernardo Bertolucci's Oscar-winning dramatisation of the life story of China's last emperor, Pu Yi.",['Bernardo Bertolucci'],"['John Lone', 'Joan Chen', ""Peter O'Toole"", 'Ruocheng Ying']","107,324",$43.98M
50,Zulu,(1964),Not Rated,138 min,"Drama, History, War",7.7,77        ,Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.,['Cy Endfield'],"['Stanley Baker', 'Jack Hawkins', 'Ulla Jacobsson', 'James Booth']","40,938",-
51,1900,(1976),Unrated,317 min,"Drama, History",7.7,70        ,The epic tale of a class struggle in twentieth-century Italy as seen through the eyes of two childhood friends on opposing sides.,['Bernardo Bertolucci'],"['Robert De Niro', 'Gérard Depardieu', 'Dominique Sanda', 'Francesca Bertini']","26,348",-
52,A Man for All Seasons,(1966),G,120 min,"Biography, Drama, History",7.7,72        ,"The story of Sir Thomas More, who stood up to King Henry VIII when the King rejected the Roman Catholic Church to obtain a divorce and remarry.",['Fred Zinnemann'],"['Paul Scofield', 'Wendy Hiller', 'Robert Shaw', 'Leo McKern']","35,910",$28.35M
53,Frost/Nixon,(2008),R,122 min,"Biography, Drama, History",7.7,80        ,A dramatic retelling of the post-Watergate television interviews between British talk-show host David Frost and former president Richard Nixon.,['Ron Howard'],"['Frank Langella', 'Michael Sheen', 'Kevin Bacon', 'Sam Rockwell']","110,244",$18.59M
54,Missing,(1982),PG,122 min,"Biography, Drama, History",7.7,78        ,"When an idealistic American writer disappears during the Chilean coup d'état in September 1973, his wife and father try to find him.",['Costa-Gavras'],"['Jack Lemmon', 'Sissy Spacek', 'Melanie Mayron', 'John Shea']","22,296",$14.00M
55,Joyeux Noel,(2005),PG-13,116 min,"Drama, History, Music",7.7,70        ,"In December 1914, an unofficial Christmas truce on the Western Front allows soldiers from opposing sides of the First World War to gain insight into each other's way of life.",['Christian Carion'],"['Diane Kruger', 'Benno Fürmann', 'Guillaume Canet', 'Natalie Dessay']","30,791",$1.05M
56,The Thin Red Line,(1998),R,170 min,"Drama, History, War",7.6,78        ,"Adaptation of James Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War.",['Terrence Malick'],"['Jim Caviezel', 'Sean Penn', 'Nick Nolte', 'Kirk Acevedo']","193,001",$36.40M
57,Bridge of Spies,(2015),PG-13,142 min,"Drama, History, Thriller",7.6,81        ,"During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.",['Steven Spielberg'],"['Tom Hanks', 'Mark Rylance', 'Alan Alda', 'Amy Ryan']","318,622",$72.31M
58,Dark Waters,(2019),PG-13,126 min,"Biography, Drama, History",7.6,73        ,A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.,['Todd Haynes'],"['Mark Ruffalo', 'Anne Hathaway', 'Tim Robbins', 'Bill Pullman']","93,855",-
59,Gettysburg,(1993),PG,271 min,"Drama, History, War",7.6,-,"In 1863, the Northern and Southern forces fight at Gettysburg in the decisive battle of the American Civil War.",['Ron Maxwell'],"['Tom Berenger', 'Martin Sheen', 'Stephen Lang', 'Richard Jordan']","30,158",$10.77M
60,Hotel Mumbai,(2018),R,123 min,"Action, Drama, History",7.6,62        ,The true story of the Taj Hotel terrorist attack in Mumbai. Hotel staff risk their lives to keep everyone safe as people make unthinkable sacrifices to protect themselves and their families.,['Anthony Maras'],"['Dev Patel', 'Armie Hammer', 'Nazanin Boniadi', 'Anupam Kher']","67,090",$9.65M
61,"Argentina, 1985",(2022),R,140 min,"Biography, Crime, Drama",7.6,78        ,A team of lawyers takes on the heads of Argentina's bloody military dictatorship during the 1980s in a battle against odds and a race against time.,['Santiago Mitre'],"['Ricardo Darín', 'Gina Mastronicola', 'Francisco Bertín', 'Santiago Armas Estevarena']","26,229",-
62,The Last King of Scotland,(2006),R,123 min,"Biography, Drama, History",7.6,74        ,Based on the events of the brutal Ugandan dictator Idi Amin's regime as seen by his personal physician during the 1970s.,['Kevin Macdonald'],"['James McAvoy', 'Forest Whitaker', 'Gillian Anderson', 'Kerry Washington']","190,827",$17.61M
63,The Boy Who Harnessed the Wind,(2019),TV-PG,113 min,"Biography, Drama, History",7.6,68        ,"Against all the odds, a thirteen-year-old boy in Malawi invents an unconventional way to save his family and village from famine.",['Chiwetel Ejiofor'],"['Chiwetel Ejiofor', 'Maxwell Simba', 'Felix Lemburo', 'Robert Agengo']","40,986",-
64,United 93,(2006),R,111 min,"Action, Drama, History",7.6,90        ,"A real-time account of the events on United Flight 93, one of the planes hijacked on September 11th, 2001 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.",['Paul Greengrass'],"['David Alan Basche', 'Olivia Thirlby', 'Liza Colón-Zayas', 'J.J. Johnson']","108,437",$31.57M
65,Mutiny on the Bounty,(1935),Passed,132 min,"Adventure, Biography, Drama",7.6,87        ,"First mate Fletcher Christian leads a revolt against his sadistic commander, Captain Bligh, in this classic seafaring adventure, based on the real-life 1789 mutiny.",['Frank Lloyd'],"['Charles Laughton', 'Clark Gable', 'Franchot Tone', 'Herbert Mundin']","23,999",-
66,Bloody Sunday,(2002),R,111 min,"Drama, History, War",7.6,90        ,"A dramatization of the Irish civil rights protest march and subsequent massacre by British troops on January 30, 1972.",['Paul Greengrass'],"['James Nesbitt', 'Tim Pigott-Smith', 'Nicholas Farrell', 'Allan Gildea']","25,292",$0.77M
67,Sophie Scholl: The Final Days,(2005),Not Rated,120 min,"Biography, Crime, Drama",7.6,76        ,"A dramatization of the final days of Sophie Scholl, one of the most famous members of the German World War II anti-Nazi resistance movement, The White Rose.",['Marc Rothemund'],"['Julia Jentsch', 'Fabian Hinrichs', 'Alexander Held', 'Johanna Gastdorf']","28,138",$0.68M
68,Parmanu: The Story of Pokhran,(2018),Not Rated,129 min,"Action, Drama, History",7.6,-,"Ashwat Raina and his teammates arrive in Pokhran to re-conduct a confidential nuclear test, where they face challenges from the American Lacrosse satellite and local spies.",['Abhishek Sharma'],"['John Abraham', 'Boman Irani', 'Diana Penty', 'Anuja Sathe']","24,758",-
69,The Favourite,(2018),R,119 min,"Biography, Comedy, Drama",7.5,91        ,"In early 18th-century England, the status quo at the court is upset when a new servant arrives and endears herself to a frail Queen Anne.",['Yorgos Lanthimos'],"['Olivia Colman', 'Emma Stone', 'Rachel Weisz', 'Nicholas Hoult']","208,521",$34.37M
70,The Impossible,(2012),PG-13,114 min,"Adventure, Drama, History",7.5,73        ,The story of a tourist family in Thailand caught in the destruction and chaotic aftermath of the 2004 Indian Ocean tsunami.,['J.A. Bayona'],"['Naomi Watts', 'Ewan McGregor', 'Tom Holland', 'Oaklee Pendergast']","231,032",$19.02M
71,Munich,(2005),R,164 min,"Action, Drama, History",7.5,74        ,"After the Black September capture and massacre of Israeli athletes at the 1972 Olympics, five men are chosen to eliminate the people responsible for that fateful day.",['Steven Spielberg'],"['Eric Bana', 'Daniel Craig', 'Marie-Josée Croze', 'Ciarán Hinds']","232,227",$47.40M
72,Tora! Tora! Tora!,(1970),G,144 min,"Action, Drama, History",7.5,46        ,"The story of the 1941 Japanese air raid on Pearl Harbor, and the series of preceding American blunders that aggravated its effectiveness.","['Richard Fleischer', 'Kinji Fukasaku', 'Toshio Masuda', 'Akira Kurosawa']","['Martin Balsam', 'Sô Yamamura', 'Jason Robards', 'Joseph Cotten']","35,746",$29.55M
73,"Lust, Caution",(2007),NC-17,157 min,"Drama, History, Romance",7.5,61        ,"During World War II era, a young woman, Wang Jiazhi, gets swept up in a dangerous game of emotional intrigue with a powerful political figure, Mr. Yee.",['Ang Lee'],"['Tony Leung Chiu-wai', 'Tang Wei', 'Joan Chen', 'Leehom Wang']","43,691",$4.60M
74,The Assassination of Jesse James by the Coward Robert Ford,(2007),R,160 min,"Biography, Crime, Drama",7.5,68        ,"Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader.",['Andrew Dominik'],"['Brad Pitt', 'Casey Affleck', 'Sam Shepard', 'Mary-Louise Parker']","187,058",$3.90M
75,Milk,(I) (2008),R,128 min,"Biography, Drama, History",7.5,83        ,"The story of Harvey Milk, and his struggles as an American gay activist who fought for gay rights and became California's first openly gay elected official.",['Gus Van Sant'],"['Sean Penn', 'Josh Brolin', 'Emile Hirsch', 'Diego Luna']","176,362",$31.84M
76,Selma,(2014),PG-13,128 min,"Biography, Drama, History",7.5,79        ,"A chronicle of Dr. Martin Luther King, Jr.'s campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama, in 1965.",['Ava DuVernay'],"['David Oyelowo', 'Carmen Ejogo', 'Oprah Winfrey', 'Tom Wilkinson']","93,340",$52.08M
77,Ip Man 2,(2010),R,108 min,"Action, Biography, Drama",7.5,67        ,Centering on Ip Man's migration to Hong Kong in 1949 as he attempts to propagate his discipline of Wing Chun martial arts.,['Wilson Yip'],"['Donnie Yen', 'Xiaoming Huang', 'Sammo Kam-Bo Hung', 'Lynn Xiong']","108,200",$0.21M
78,A Royal Affair,(2012),R,137 min,"Biography, Drama, History",7.5,73        ,"A young queen, who is married to an insane king, falls secretly in love with her physician - and together they start a revolution that changes a nation forever.",['Nikolaj Arcel'],"['Alicia Vikander', 'Mads Mikkelsen', 'Mikkel Boe Følsgaard', 'Trine Dyrholm']","48,979",$1.55M
79,Quiz Show,(1994),PG-13,133 min,"Biography, Drama, History",7.5,92        ,"A young lawyer, Richard Goodwin, investigates a potentially fixed game show. Charles Van Doren, a big time show winner, is under Goodwin's investigation.",['Robert Redford'],"['Ralph Fiennes', 'John Turturro', 'Rob Morrow', 'Paul Scofield']","71,513",$24.82M
80,The Flowers of War,(2011),R,146 min,"Drama, History, Romance",7.5,46        ,"An American finds refuge during the 1937 Japanese invasion of Nanking in a church with a group of women. Posing as a priest, he attempts to lead the women to safety.",['Yimou Zhang'],"['Christian Bale', 'Ni Ni', 'Xinyi Zhang', 'Tianyuan Huang']","54,221",$0.01M
81,Henry V,(1989),PG-13,137 min,"Biography, Drama, History",7.5,83        ,"In the midst of the Hundred Years War, the young King Henry V of England embarks on the conquest of France in 1415.",['Kenneth Branagh'],"['Kenneth Branagh', 'Derek Jacobi', 'Simon Shepherd', 'James Larkin']","30,713",$10.16M
82,Tanhaji: The Unsung Warrior,(2020),Not Rated,135 min,"Action, Biography, Drama",7.5,-,"Tanhaji Malusare, a military chieftain in the army of the Maratha king Shivaji, leads the charge to capture the strategically important Kondhana fort guarded by the army of the fierce Rajput chieftain Udaybhan Rathod.",['Om Raut'],"['Ajay Devgn', 'Saif Ali Khan', 'Sharad Kelkar', 'Kajol']","34,277",-
83,Cyrano de Bergerac,(1990),PG,137 min,"Comedy, Drama, History",7.5,79        ,"Famed swordsman and poet Cyrano de Bergerac is in love with his cousin Roxane. He has never expressed his love for her as he his large nose undermines his self-confidence. Then he finds a way to express his love to her, indirectly.",['Jean-Paul Rappeneau'],"['Gérard Depardieu', 'Anne Brochet', 'Vincent Perez', 'Jacques Weber']","25,106",$15.14M
84,The Counterfeiters,(2007),R,99 min,"Crime, Drama, History",7.5,78        ,"The story of the Operation Bernhard, the largest counterfeiting operation in history, carried out by Germany during WWII.",['Stefan Ruzowitzky'],"['Karl Markovics', 'August Diehl', 'Devid Striesow', 'Martin Brambach']","46,502",$5.48M
85,Jodhaa Akbar,(2008),Not Rated,213 min,"Action, Drama, History",7.5,69        ,"A sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal emperor, Akbar, and a Rajput princess, Jodha.",['Ashutosh Gowariker'],"['Hrithik Roshan', 'Aishwarya Rai Bachchan', 'Sonu Sood', 'Poonam Sinha']","33,639",$3.44M
