,title,year,certificate,time,genre,rating,metascore,simple_desc,directors,stars,votes,gross
0,Schindler's List,(1993),R,195 min,"Biography, Drama, History",9.0,95        ,"In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",['Steven Spielberg'],"['Liam Neeson', 'Ralph Fiennes', 'Ben Kingsley', 'Caroline Goodall']","1,386,502",$96.90M
1,Goodfellas,(1990),R,145 min,"Biography, Crime, Drama",8.7,92        ,"The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.",['Martin Scorsese'],"['Robert De Niro', 'Ray Liotta', 'Joe Pesci', 'Lorraine Bracco']","1,193,150",$46.84M
2,The Pianist,(2002),R,150 min,"Biography, Drama, Music",8.5,85        ,A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.,['Roman Polanski'],"['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Emilia Fox']","857,182",$32.57M
3,The Intouchables,(2011),R,112 min,"Biography, Comedy, Drama",8.5,57        ,"After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.","['Olivier Nakache', 'Éric Toledano']","['François Cluzet', 'Omar Sy', 'Anne Le Ny', 'Audrey Fleurot']","882,506",$13.18M
4,Hamilton,(2020),PG-13,160 min,"Biography, Drama, History",8.4,89        ,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.",['Thomas Kail'],"['Lin-Manuel Miranda', 'Phillipa Soo', 'Leslie Odom Jr.', 'Renée Elise Goldsberry']","101,732",-
5,Amadeus,(1984),R,160 min,"Biography, Drama, Music",8.4,88        ,"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart's talent and claimed to have murdered him.",['Milos Forman'],"['F. Murray Abraham', 'Tom Hulce', 'Elizabeth Berridge', 'Roy Dotrice']","410,050",$51.97M
6,Sardar Udham,(2021),TV-MA,164 min,"Biography, Crime, Drama",8.4,-,A biopic detailing the 2 decades that Punjabi Sikh revolutionary Udham Singh spent planning the assassination of the man responsible for the Jallianwala Bagh massacre.,['Shoojit Sircar'],"['Vicky Kaushal', 'Shaun Scott', 'Stephen Hogan', 'Amol Parashar']","44,188",-
7,Braveheart,(1995),R,178 min,"Biography, Drama, History",8.3,68        ,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,['Mel Gibson'],"['Mel Gibson', 'Sophie Marceau', 'Patrick McGoohan', 'Angus Macfadyen']","1,056,485",$75.60M
8,Lawrence of Arabia,(1962),Approved,218 min,"Adventure, Biography, Drama",8.3,100        ,"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.",['David Lean'],"[""Peter O'Toole"", 'Alec Guinness', 'Anthony Quinn', 'Jack Hawkins']","301,403",$44.82M
9,Dangal,(2016),Not Rated,161 min,"Action, Biography, Drama",8.3,-,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,['Nitesh Tiwari'],"['Aamir Khan', 'Sakshi Tanwar', 'Fatima Sana Shaikh', 'Sanya Malhotra']","197,560",$12.39M
10,Shershaah,(2021),TV-14,135 min,"Action, Biography, Drama",8.3,-,"Shershaah is the story of PVC awardee Indian soldier Capt. Vikram Batra, whose bravery and unflinching courage in chasing the Pakistani soldiers out of Indian territory contributed immensely in India finally winning the Kargil War in 1999.",['Vishnuvardhan'],"['Sidharth Malhotra', 'Kiara Advani', 'Shiv Panditt', 'Pranay Pachauri']","124,879",-
11,The Wolf of Wall Street,(2013),R,180 min,"Biography, Comedy, Crime",8.2,75        ,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.",['Martin Scorsese'],"['Leonardo DiCaprio', 'Jonah Hill', 'Margot Robbie', 'Matthew McConaughey']","1,465,376",$116.90M
12,Green Book,(2018),PG-13,130 min,"Biography, Comedy, Drama",8.2,69        ,A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.,['Peter Farrelly'],"['Viggo Mortensen', 'Mahershala Ali', 'Linda Cardellini', 'Sebastian Maniscalco']","520,159",$85.08M
13,A Beautiful Mind,(2001),PG-13,135 min,"Biography, Drama",8.2,72        ,"After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish.",['Ron Howard'],"['Russell Crowe', 'Ed Harris', 'Jennifer Connelly', 'Christopher Plummer']","951,110",$170.74M
14,Downfall,(2004),R,156 min,"Biography, Drama, History",8.2,82        ,"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.",['Oliver Hirschbiegel'],"['Bruno Ganz', 'Alexandra Maria Lara', 'Ulrich Matthes', 'Juliane Köhler']","362,627",$5.51M
15,The Elephant Man,(1980),PG,124 min,"Biography, Drama",8.2,78        ,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.",['David Lynch'],"['Anthony Hopkins', 'John Hurt', 'Anne Bancroft', 'John Gielgud']","248,126",-
16,Dersu Uzala,(1975),G,142 min,"Adventure, Biography, Drama",8.2,-,The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter.,['Akira Kurosawa'],"['Maksim Munzuk', 'Yuriy Solomin', 'Mikhail Bychkov', 'Vladimir Khrulyov']","31,929",-
17,The Passion of Joan of Arc,(1928),Passed,114 min,"Biography, Drama, History",8.2,98        ,"In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.",['Carl Theodor Dreyer'],"['Maria Falconetti', 'Eugene Silvain', 'André Berley', 'Maurice Schutz']","57,356",$0.02M
18,Close-Up,(1990),Not Rated,98 min,"Biography, Crime, Drama",8.2,92        ,"The true story of Hossain Sabzian, a cinephile who impersonated the director Mohsen Makhmalbaf to convince a family they would star in his so-called new film.",['Abbas Kiarostami'],"['Hossain Sabzian', 'Mohsen Makhmalbaf', 'Abolfazl Ahankhah', 'Mehrdad Ahankhah']","21,252",$0.00M
19,Bhaag Milkha Bhaag,(2013),Not Rated,186 min,"Biography, Drama, Sport",8.2,-,"The truth behind the ascension of Milkha Singh, who was scarred by of the India-Pakistan partition.",['Rakeysh Omprakash Mehra'],"['Farhan Akhtar', 'Japtej Singh', 'Divya Dutta', 'Pawan Malhotra']","69,840",$1.63M
20,Paan Singh Tomar,(2012),Not Rated,135 min,"Action, Biography, Crime",8.2,-,"The story of Paan Singh Tomar, an Indian athlete and seven-time national steeplechase champion who becomes one of the most feared dacoits in Chambal Valley after his retirement.",['Tigmanshu Dhulia'],"['Irrfan Khan', 'Mahie Gill', 'Rajesh Abhay', 'Hemendra Dandotiya']","37,062",$0.04M
21,Hacksaw Ridge,(2016),R,139 min,"Biography, Drama, History",8.1,71        ,"World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.",['Mel Gibson'],"['Andrew Garfield', 'Sam Worthington', 'Luke Bracey', 'Teresa Palmer']","550,715",$67.21M
22,Ford v Ferrari,(2019),PG-13,152 min,"Action, Biography, Drama",8.1,81        ,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,['James Mangold'],"['Matt Damon', 'Christian Bale', 'Jon Bernthal', 'Caitríona Balfe']","419,982",$117.62M
23,Catch Me If You Can,(2002),PG-13,141 min,"Biography, Crime, Drama",8.1,75        ,"Barely 21 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.",['Steven Spielberg'],"['Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken', 'Martin Sheen']","1,022,829",$164.62M
24,Into the Wild,(2007),R,148 min,"Adventure, Biography, Drama",8.1,73        ,"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.",['Sean Penn'],"['Emile Hirsch', 'Vince Vaughn', 'Catherine Keener', 'Marcia Gay Harden']","635,608",$18.35M
25,Spotlight,(I) (2015),R,129 min,"Biography, Crime, Drama",8.1,93        ,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",['Tom McCarthy'],"['Mark Ruffalo', 'Michael Keaton', 'Rachel McAdams', 'Liev Schreiber']","482,626",$45.06M
26,The Sound of Music,(1965),G,172 min,"Biography, Drama, Family",8.1,63        ,A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,['Robert Wise'],"['Julie Andrews', 'Christopher Plummer', 'Eleanor Parker', 'Richard Haydn']","244,873",$163.21M
27,Rush,(I) (2013),R,123 min,"Action, Biography, Drama",8.1,74        ,The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.,['Ron Howard'],"['Daniel Brühl', 'Chris Hemsworth', 'Olivia Wilde', 'Alexandra Maria Lara']","491,564",$26.95M
28,12 Years a Slave,(2013),R,134 min,"Biography, Drama, History",8.1,96        ,"In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.",['Steve McQueen'],"['Chiwetel Ejiofor', 'Michael Kenneth Williams', 'Michael Fassbender', 'Brad Pitt']","716,324",$56.67M
29,Raging Bull,(1980),R,129 min,"Biography, Drama, Sport",8.1,90        ,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",['Martin Scorsese'],"['Robert De Niro', 'Cathy Moriarty', 'Joe Pesci', 'Frank Vincent']","363,496",$23.38M
30,Hachi: A Dog's Tale,(2009),G,93 min,"Biography, Drama, Family",8.1,-,A college professor bonds with an abandoned dog he takes into his home.,['Lasse Hallström'],"['Richard Gere', 'Joan Allen', 'Cary-Hiroyuki Tagawa', 'Sarah Roemer']","295,266",-
31,Hotel Rwanda,(2004),PG-13,121 min,"Biography, Drama, History",8.1,79        ,"Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa.",['Terry George'],"['Don Cheadle', 'Sophie Okonedo', 'Joaquin Phoenix', 'Xolani Mali']","362,087",$23.53M
32,In the Name of the Father,(1993),R,133 min,"Biography, Crime, Drama",8.1,84        ,A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.,['Jim Sheridan'],"['Daniel Day-Lewis', 'Pete Postlethwaite', 'Alison Crosbie', 'Philip King']","180,011",$25.01M
33,Inherit the Wind,(1960),Passed,128 min,"Biography, Drama, History",8.1,75        ,"Based on a real-life case in 1925, two great lawyers argue the case for and against a Tennessee science teacher accused of the crime of teaching evolution.",['Stanley Kramer'],"['Spencer Tracy', 'Fredric March', 'Gene Kelly', 'Dick York']","31,469",-
34,Andrei Rublev,(1966),R,205 min,"Biography, Drama, History",8.1,-,"The life, times and afflictions of the fifteenth-century Russian iconographer St. Andrei Rublev.",['Andrei Tarkovsky'],"['Anatoliy Solonitsyn', 'Ivan Lapikov', 'Nikolay Grinko', 'Nikolay Sergeev']","55,224",$0.10M
35,The Message,(1976),PG,177 min,"Biography, Drama, History",8.1,-,This epic historical drama chronicles the life and times of Prophet Muhammad and serves as an introduction to early Islamic history.,['Moustapha Akkad'],"['Anthony Quinn', 'Irene Papas', 'Michael Ansara', 'Johnny Sekka']","49,077",-
36,The Imitation Game,(2014),PG-13,114 min,"Biography, Drama, Thriller",8.0,71        ,"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.",['Morten Tyldum'],"['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Allen Leech']","789,624",$91.13M
37,The Pursuit of Happyness,(2006),PG-13,117 min,"Biography, Drama",8.0,64        ,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,['Gabriele Muccino'],"['Will Smith', 'Thandiwe Newton', 'Jaden Smith', 'Brian Howe']","531,407",$163.57M
38,Dog Day Afternoon,(1975),R,125 min,"Biography, Crime, Drama",8.0,86        ,"Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does.",['Sidney Lumet'],"['Al Pacino', 'John Cazale', 'Penelope Allen', 'Sully Boyar']","264,059",$50.00M
39,Ip Man,(2008),R,106 min,"Action, Biography, Drama",8.0,59        ,"During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive.",['Wilson Yip'],"['Donnie Yen', 'Simon Yam', 'Siu-Wong Fan', 'Ka-Tung Lam']","228,567",-
40,The King's Speech,(2010),R,118 min,"Biography, Drama, History",8.0,88        ,"The story of King George VI, his unexpected ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.",['Tom Hooper'],"['Colin Firth', 'Geoffrey Rush', 'Helena Bonham Carter', 'Derek Jacobi']","692,189",$138.80M
41,Butch Cassidy and the Sundance Kid,(1969),PG,110 min,"Biography, Crime, Drama",8.0,66        ,"Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia.",['George Roy Hill'],"['Paul Newman', 'Robert Redford', 'Katharine Ross', 'Strother Martin']","220,875",$102.31M
42,Lion,(2016),PG-13,118 min,"Biography, Drama",8.0,69        ,"A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family.",['Garth Davis'],"['Dev Patel', 'Nicole Kidman', 'Rooney Mara', 'Sunny Pawar']","242,771",$51.74M
43,Papillon,(1973),R,151 min,"Biography, Crime, Drama",8.0,58        ,"A French convict in the 1930s befriends a fellow criminal as the two of them begin serving their sentence in the South American penal colony on Devil's Island, which inspires the man to plot his escape.",['Franklin J. Schaffner'],"['Steve McQueen', 'Dustin Hoffman', 'Victor Jory', 'Don Gordon']","134,264",$53.27M
44,Cinderella Man,(2005),PG-13,144 min,"Biography, Drama, Romance",8.0,69        ,"The story of James J. Braddock, a supposedly washed-up boxer who came back to challenge for the heavyweight championship of the world.",['Ron Howard'],"['Russell Crowe', 'Renée Zellweger', 'Craig Bierko', 'Paul Giamatti']","192,477",$61.65M
45,Gandhi,(1982),PG,191 min,"Biography, Drama, History",8.0,79        ,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,['Richard Attenborough'],"['Ben Kingsley', 'John Gielgud', 'Rohini Hattangadi', 'Roshan Seth']","236,279",$52.77M
46,Mirror,(1975),Not Rated,107 min,"Biography, Drama",8.0,82        ,"A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation.",['Andrei Tarkovsky'],"['Margarita Terekhova', 'Filipp Yankovskiy', 'Ignat Daniltsev', 'Oleg Yankovskiy']","49,251",$0.18M
47,The Straight Story,(1999),G,112 min,"Biography, Drama",8.0,86        ,An old man makes a long journey by lawnmower to mend his relationship with an ill brother.,['David Lynch'],"['Richard Farnsworth', 'Sissy Spacek', 'Jane Galloway Heitz', 'Joseph A. Carpenter']","93,241",$6.20M
48,The Sea Inside,(I) (2004),PG-13,126 min,"Biography, Drama",8.0,74        ,"The factual story of Spaniard Ramon Sampedro, who fought a 28-year campaign in favor of euthanasia and his own right to die.",['Alejandro Amenábar'],"['Javier Bardem', 'Belén Rueda', 'Lola Dueñas', 'Mabel Rivera']","83,462",$2.09M
49,Persepolis,(2007),PG-13,96 min,"Animation, Biography, Drama",8.0,90        ,A precocious and outspoken Iranian girl grows up during the Islamic Revolution.,"['Vincent Paronnaud', 'Marjane Satrapi']","['Chiara Mastroianni', 'Catherine Deneuve', 'Gena Rowlands', 'Danielle Darrieux']","97,170",$4.45M
50,The Diving Bell and the Butterfly,(2007),PG-13,112 min,"Biography, Drama",8.0,92        ,The true story of Elle editor Jean-Dominique Bauby who suffers a stroke and has to live with an almost totally paralyzed body; only his left eye isn't paralyzed.,['Julian Schnabel'],"['Mathieu Amalric', 'Emmanuelle Seigner', 'Marie-Josée Croze', 'Anne Consigny']","108,930",$5.99M
51,M.S. Dhoni: The Untold Story,(2016),Not Rated,184 min,"Biography, Drama, Sport",8.0,-,The untold story of Mahendra Singh Dhoni's journey from ticket collector to trophy collector - the world-cup-winning captain of the Indian Cricket Team.,"['Mathur Goswami', 'Neeraj Pandey']","['Sushant Singh Rajput', 'Kiara Advani', 'Anupam Kher', 'Disha Patani']","63,170",$1.78M
52,Bohemian Rhapsody,(2018),PG-13,134 min,"Biography, Drama, Music",7.9,49        ,"The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).",['Bryan Singer'],"['Rami Malek', 'Lucy Boynton', 'Gwilym Lee', 'Ben Hardy']","556,669",$216.43M
53,Dallas Buyers Club,(2013),R,117 min,"Biography, Drama",7.9,77        ,"In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease.",['Jean-Marc Vallée'],"['Matthew McConaughey', 'Jennifer Garner', 'Jared Leto', 'Steve Zahn']","500,900",$27.30M
54,Spartacus,(1960),PG-13,197 min,"Adventure, Biography, Drama",7.9,87        ,"The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising.","['Stanley Kubrick', 'Anthony Mann']","['Kirk Douglas', 'Laurence Olivier', 'Jean Simmons', 'Charles Laughton']","138,619",$30.00M
55,Patton,(1970),GP,172 min,"Biography, Drama, War",7.9,86        ,The World War II phase of the career of controversial American general George S. Patton.,['Franklin J. Schaffner'],"['George C. Scott', 'Karl Malden', 'Stephen Young', 'Michael Strong']","105,110",$61.70M
56,Togo,(2019),PG,113 min,"Adventure, Biography, Drama",7.9,69        ,"The story of Togo, the sled dog who led the 1925 serum run despite being considered too small and weak to lead such an intense race.",['Ericson Core'],"['Willem Dafoe', 'Julianne Nicholson', 'Christopher Heyerdahl', 'Richard Dormer']","51,984",-
57,The Lion in Winter,(1968),PG,134 min,"Biography, Drama, History",7.9,-,"1183 A.D.: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. When he allows his imprisoned wife Eleanor of Aquitaine out for a Christmas visit, they all variously plot to force him into a decision.",['Anthony Harvey'],"[""Peter O'Toole"", 'Katharine Hepburn', 'Anthony Hopkins', 'John Castle']","32,646",$22.28M
58,In Cold Blood,(1967),R,134 min,"Biography, Crime, Drama",7.9,89        ,"Two ex-cons murder a family in a robbery attempt, before going on the run from the authorities. The police try to piece together the details of the murder in an attempt to track down the killers.",['Richard Brooks'],"['Robert Blake', 'Scott Wilson', 'John Forsythe', 'Paul Stewart']","27,712",-
59,Super 30,(2019),Not Rated,154 min,"Biography, Drama",7.9,-,Based on the life of Patna-based mathematician Anand Kumar who runs the famed Super 30 program for IIT aspirants in Patna.,['Vikas Bahl'],"['Hrithik Roshan', 'Mrunal Thakur', 'Nandish Singh Sandhu', 'Veerendra Saxena']","34,052",$2.27M
60,Tombstone,(1993),R,130 min,"Biography, Drama, History",7.8,50        ,"A successful lawman's plans to retire anonymously in Tombstone, Arizona are disrupted by the kind of outlaws he was famous for eliminating.","['George P. Cosmatos', 'Kevin Jarre']","['Kurt Russell', 'Val Kilmer', 'Sam Elliott', 'Bill Paxton']","156,180",$56.51M
61,The Irishman,(2019),R,209 min,"Biography, Crime, Drama",7.8,94        ,"An illustration of Frank Sheeran's life, from W.W.II veteran to hit-man for the Bufalino crime family and his alleged assassination of his close friend Jimmy Hoffa.",['Martin Scorsese'],"['Robert De Niro', 'Al Pacino', 'Joe Pesci', 'Harvey Keitel']","404,416",$7.00M
62,Hidden Figures,(2016),PG,127 min,"Biography, Drama, History",7.8,74        ,The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.,['Theodore Melfi'],"['Taraji P. Henson', 'Octavia Spencer', 'Janelle Monáe', 'Kevin Costner']","241,027",$169.61M
63,The Big Short,(2015),R,130 min,"Biography, Comedy, Drama",7.8,81        ,"In 2006-2007 a group of investors bet against the United States mortgage market. In their research, they discover how flawed and corrupt the market is.",['Adam McKay'],"['Christian Bale', 'Steve Carell', 'Ryan Gosling', 'Brad Pitt']","447,393",$70.26M
64,The Social Network,(2010),PG-13,120 min,"Biography, Drama",7.8,95        ,"As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea and by the co-founder who was later squeezed out of the business.",['David Fincher'],"['Jesse Eisenberg', 'Andrew Garfield', 'Justin Timberlake', 'Rooney Mara']","723,831",$96.96M
65,American Gangster,(2007),R,157 min,"Biography, Crime, Drama",7.8,76        ,"An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film.",['Ridley Scott'],"['Denzel Washington', 'Russell Crowe', 'Chiwetel Ejiofor', 'Josh Brolin']","437,088",$130.16M
66,Remember the Titans,(2000),PG,113 min,"Biography, Drama, Sport",7.8,48        ,The true story of a newly appointed African-American coach and his high school team on their first season as a racially integrated unit.,['Boaz Yakin'],"['Denzel Washington', 'Will Patton', 'Wood Harris', 'Ryan Hurst']","222,581",$115.65M
67,Captain Phillips,(2013),PG-13,134 min,"Action, Biography, Crime",7.8,82        ,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",['Paul Greengrass'],"['Tom Hanks', 'Barkhad Abdi', 'Barkhad Abdirahman', 'Catherine Keener']","473,811",$107.10M
68,The Right Stuff,(1983),PG,193 min,"Adventure, Biography, Drama",7.8,91        ,"The U.S. space program's development from the breaking of the sound barrier to selection of the Mercury 7 astronauts, from a group of test pilots with a more seat-of-the-pants approach than the program's more cautious engineers preferred.",['Philip Kaufman'],"['Sam Shepard', 'Scott Glenn', 'Ed Harris', 'Dennis Quaid']","63,334",$21.50M
69,The Fighter,(I) (2010),R,116 min,"Action, Biography, Drama",7.8,79        ,"Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.",['David O. Russell'],"['Mark Wahlberg', 'Christian Bale', 'Amy Adams', 'Melissa Leo']","377,297",$93.62M
70,Awakenings,(1990),PG-13,121 min,"Biography, Drama",7.8,74        ,"The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.",['Penny Marshall'],"['Robert De Niro', 'Robin Williams', 'Julie Kavner', 'Ruth Nelson']","149,281",$52.10M
71,Thirteen Lives,(2022),PG-13,147 min,"Action, Adventure, Biography",7.8,66        ,A rescue mission is assembled in Thailand where a group of young boys and their soccer coach are trapped in a system of underground caves that are flooding.,['Ron Howard'],"['Viggo Mortensen', 'Colin Farrell', 'Joel Edgerton', 'Tom Bateman']","60,861",-
72,Glory,(1989),R,122 min,"Biography, Drama, History",7.8,78        ,"Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.",['Edward Zwick'],"['Matthew Broderick', 'Denzel Washington', 'Cary Elwes', 'Morgan Freeman']","138,963",$26.83M
73,Walk the Line,(2005),PG-13,136 min,"Biography, Drama, Music",7.8,72        ,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",['James Mangold'],"['Joaquin Phoenix', 'Reese Witherspoon', 'Ginnifer Goodwin', 'Robert Patrick']","257,512",$119.52M
74,Straight Outta Compton,(2015),R,147 min,"Biography, Drama, History",7.8,72        ,"The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.",['F. Gary Gray'],"[""O'Shea Jackson Jr."", 'Corey Hawkins', 'Jason Mitchell', 'Neil Brown Jr.']","209,318",$161.20M
75,The Insider,(1999),R,157 min,"Biography, Drama, Thriller",7.8,84        ,A research chemist comes under personal and professional attack when he decides to appear in a 60 Minutes exposé on Big Tobacco.,['Michael Mann'],"['Russell Crowe', 'Al Pacino', 'Christopher Plummer', 'Diane Venora']","175,077",$28.97M
76,Pride,(I) (2014),R,119 min,"Biography, Comedy, Drama",7.8,79        ,U.K. gay activists work to help miners during their lengthy strike of the National Union of Mineworkers in the summer of 1984.,['Matthew Warchus'],"['Bill Nighy', 'Imelda Staunton', 'Dominic West', 'Paddy Considine']","59,484",-
77,October Sky,(1999),PG,108 min,"Biography, Drama, Family",7.8,71        ,"The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes.",['Joe Johnston'],"['Jake Gyllenhaal', 'Chris Cooper', 'Laura Dern', 'Chris Owen']","94,616",$32.48M
78,Ed Wood,(1994),R,127 min,"Biography, Comedy, Drama",7.8,70        ,Ambitious but troubled movie director Edward D. Wood Jr. tries his best to fulfill his dreams despite his lack of talent.,['Tim Burton'],"['Johnny Depp', 'Martin Landau', 'Sarah Jessica Parker', 'Patricia Arquette']","179,841",$5.89M
79,Changeling,(2008),R,141 min,"Biography, Crime, Drama",7.8,63        ,Grief-stricken mother Christine Collins takes on the L.A.P.D. to her own detriment when they try to pass off an obvious impostor as her missing child.,['Clint Eastwood'],"['Angelina Jolie', 'Colm Feore', 'Amy Ryan', 'Gattlin Griffith']","260,022",$35.74M
80,My Left Foot,(1989),R,103 min,"Biography, Drama",7.8,97        ,"Christy Brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot.",['Jim Sheridan'],"['Daniel Day-Lewis', 'Brenda Fricker', 'Alison Whelan', 'Kirsten Sheridan']","76,960",$14.74M
81,The Killing Fields,(1984),R,141 min,"Biography, Drama, History",7.8,76        ,"A journalist is trapped in Cambodia during tyrant Pol Pot's bloody 'Year Zero' cleansing campaign, which claimed the lives of two million 'undesirable' civilians.",['Roland Joffé'],"['Sam Waterston', 'Haing S. Ngor', 'John Malkovich', 'Julian Sands']","57,273",$34.70M
82,The World's Fastest Indian,(2005),PG-13,127 min,"Biography, Drama, Sport",7.8,68        ,"The story of New Zealander Burt Munro, who spent years rebuilding a 1920 Indian motorcycle, which helped him set the land speed world record at Utah's Bonneville Salt Flats in 1967.",['Roger Donaldson'],"['Anthony Hopkins', 'Diane Ladd', 'Iain Rea', 'Tessa Mitchell']","56,523",$5.13M
83,"Aguirre, the Wrath of God",(1972),Not Rated,95 min,"Action, Adventure, Biography",7.8,-,"In the 16th century, the ruthless and insane Don Lope de Aguirre leads a Spanish expedition in search of El Dorado.",['Werner Herzog'],"['Klaus Kinski', 'Ruy Guerra', 'Helena Rojo', 'Del Negro']","59,165",-
84,Gangubai Kathiawadi,(2022),TV-MA,152 min,"Biography, Crime, Drama",7.8,-,"Duped and sold to a brothel, a young woman fearlessly reclaims her power, using underworld connections to preside over the world she was once a pawn in.",['Sanjay Leela Bhansali'],"['Alia Bhatt', 'Shantanu Maheshwari', 'Vijay Raaz', 'Indira Tiwari']","58,208",-
