,title,year,certificate,time,genre,rating,metascore,simple_desc,directors,stars,votes,gross
0,The Lion King,(1994),G,88 min,"Animation, Adventure, Drama",8.5,88        ,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.","['Roger Allers', 'Rob Minkoff']","['Matthew Broderick', 'Jeremy Irons', 'James Earl Jones', 'Whoopi Goldberg']","1,086,693",$422.78M
1,Hamilton,(2020),PG-13,160 min,"Biography, Drama, History",8.4,89        ,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.",['Thomas Kail'],"['Lin-Manuel Miranda', 'Phillipa Soo', 'Leslie Odom Jr.', 'Renée Elise Goldsberry']","101,732",-
2,Singin' in the Rain,(1952),G,103 min,"Comedy, Musical, Romance",8.3,99        ,A silent film star falls for a chorus girl just as he and his delusionally jealous screen partner are trying to make the difficult transition to talking pictures in 1920s Hollywood.,"['Stanley Donen', 'Gene Kelly']","['Gene Kelly', ""Donald O'Connor"", 'Debbie Reynolds', 'Jean Hagen']","249,212",$8.82M
3,Zindagi Na Milegi Dobara,(2011),Not Rated,155 min,"Comedy, Drama, Musical",8.2,-,Three friends decide to turn their fantasy vacation into reality after one of their friends gets engaged.,['Zoya Akhtar'],"['Hrithik Roshan', 'Farhan Akhtar', 'Abhay Deol', 'Katrina Kaif']","81,506",$3.11M
4,Swades,(2004),Not Rated,189 min,"Drama, Musical",8.2,-,A successful Indian scientist returns to an Indian village to take his nanny to America with him and in the process rediscovers his roots.,['Ashutosh Gowariker'],"['Shah Rukh Khan', 'Gayatri Joshi', 'Kishori Ballal', 'Smith Seth']","93,680",$1.22M
5,The Wizard of Oz,(1939),PG,102 min,"Adventure, Family, Fantasy",8.1,92        ,"Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz, and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes.","['Victor Fleming', 'George Cukor', 'Mervyn LeRoy', 'Norman Taurog', 'Richard Thorpe', 'King Vidor']","['Judy Garland', 'Frank Morgan', 'Ray Bolger', 'Bert Lahr']","410,801",$2.08M
6,The Sound of Music,(1965),G,172 min,"Biography, Drama, Family",8.1,63        ,A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,['Robert Wise'],"['Julie Andrews', 'Christopher Plummer', 'Eleanor Parker', 'Richard Haydn']","244,873",$163.21M
7,Lagaan: Once Upon a Time in India,(2001),PG,224 min,"Drama, Musical, Sport",8.1,84        ,The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers.,['Ashutosh Gowariker'],"['Aamir Khan', 'Raghubir Yadav', 'Gracy Singh', 'Rachel Shelley']","117,003",$0.07M
8,Sholay,(1975),Not Rated,162 min,"Action, Adventure, Comedy",8.1,-,"After his family is murdered by a notorious and ruthless bandit, a former police officer enlists the services of two outlaws to capture the bandit.",['Ramesh Sippy'],"['Sanjeev Kumar', 'Dharmendra', 'Amitabh Bachchan', 'Amjad Khan']","57,111",-
9,Anand,(1971),Not Rated,122 min,"Drama, Musical",8.1,-,"The story of a terminally ill man who wishes to live life to the fullest before the inevitable occurs, as told by his best friend.",['Hrishikesh Mukherjee'],"['Rajesh Khanna', 'Amitabh Bachchan', 'Sumita Sanyal', 'Ramesh Deo']","34,442",-
10,La La Land,(2016),PG-13,128 min,"Comedy, Drama, Music",8.0,94        ,"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",['Damien Chazelle'],"['Ryan Gosling', 'Emma Stone', 'Rosemarie DeWitt', 'J.K. Simmons']","616,301",$151.10M
11,Aladdin,(1992),G,90 min,"Animation, Adventure, Comedy",8.0,86        ,A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,"['Ron Clements', 'John Musker']","['Scott Weinger', 'Robin Williams', 'Linda Larkin', 'Jonathan Freeman']","437,692",$217.35M
12,Beauty and the Beast,(1991),G,84 min,"Animation, Family, Fantasy",8.0,95        ,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,"['Gary Trousdale', 'Kirk Wise']","[""Paige O'Hara"", 'Robby Benson', 'Jesse Corti', 'Rex Everhart']","464,953",$218.97M
13,Fiddler on the Roof,(1971),G,181 min,"Drama, Family, Musical",8.0,67        ,"In pre-revolutionary Russia, a Jewish peasant with traditional values contends with marrying off three of his daughters with modern romantic ideals while growing anti-Semitic sentiment threatens his village.",['Norman Jewison'],"['Topol', 'Norma Crane', 'Leonard Frey', 'Molly Picon']","45,501",$80.50M
14,The Blues Brothers,(1980),R,133 min,"Action, Adventure, Comedy",7.9,60        ,"Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&B band and save the Catholic home where the two were raised, outrunning the police as they tear through Chicago.",['John Landis'],"['John Belushi', 'Dan Aykroyd', 'Cab Calloway', 'John Candy']","206,025",$57.23M
15,The Nightmare Before Christmas,(1993),PG,76 min,"Animation, Family, Fantasy",7.9,82        ,"Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion.",['Henry Selick'],"['Danny Elfman', 'Chris Sarandon', ""Catherine O'Hara"", 'William Hickey']","351,882",$75.08M
16,Dancer in the Dark,(2000),R,140 min,"Crime, Drama, Musical",7.9,61        ,An Eastern European US immigrant with a love for musicals has to cope with the gradual loss of her vision.,['Lars von Trier'],"['Björk', 'Catherine Deneuve', 'David Morse', 'Peter Stormare']","113,120",$4.18M
17,Kal Ho Naa Ho,(2003),Not Rated,186 min,"Comedy, Drama, Musical",7.9,54        ,"Naina, an introverted, perpetually depressed girl's life changes when she meets Aman. But Aman has a secret of his own which changes their lives forever. Embroiled in all this is Rohit, Naina's best friend who conceals his love for her.",['Nikkhil Advani'],"['Preity G Zinta', 'Shah Rukh Khan', 'Saif Ali Khan', 'Jaya Bachchan']","71,933",$1.79M
18,24,(I) (2016),Not Rated,164 min,"Action, Comedy, Drama",7.9,-,"A scientist invents a time machine, which leads to a bitter battle between his evil twin brother and his son.",['Vikram K. Kumar'],"['Suriya', 'Samantha Ruth Prabhu', 'Nithya Menen', 'Saranya Ponvannan']","23,072",-
19,Willy Wonka & the Chocolate Factory,(1971),G,100 min,"Family, Fantasy, Musical",7.8,67        ,A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.,['Mel Stuart'],"['Gene Wilder', 'Jack Albertson', 'Peter Ostrum', 'Roy Kinnear']","209,551",$4.00M
20,Mary Poppins,(1964),G,139 min,"Comedy, Family, Fantasy",7.8,88        ,"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",['Robert Stevenson'],"['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson', 'Glynis Johns']","178,612",$102.27M
21,My Fair Lady,(1964),G,170 min,"Drama, Family, Musical",7.8,95        ,"In 1910s London, snobbish phonetics professor Henry Higgins agrees to a wager that he can make crude flower girl, Eliza Doolittle, presentable in high society.",['George Cukor'],"['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway', 'Wilfrid Hyde-White']","98,499",$72.00M
22,All That Jazz,(1979),R,123 min,"Drama, Music, Musical",7.8,72        ,"Director/choreographer Bob Fosse tells his own life story as he details the sordid career of Joe Gideon, a womanizing, drug-using dancer.",['Bob Fosse'],"['Roy Scheider', 'Jessica Lange', 'Ann Reinking', 'Leland Palmer']","33,466",$37.82M
23,Cabaret,(1972),PG,124 min,"Drama, Music, Musical",7.8,80        ,A female girlie club entertainer in Weimar Republic era Berlin romances two men while the Nazi Party rises to power around them.,['Bob Fosse'],"['Liza Minnelli', 'Michael York', 'Helmut Griem', 'Joel Grey']","57,155",$42.77M
24,The Umbrellas of Cherbourg,(1964),Not Rated,91 min,"Drama, Musical, Romance",7.8,86        ,A young woman separated from her lover by war faces a life-altering decision.,['Jacques Demy'],"['Catherine Deneuve', 'Nino Castelnuovo', 'Anne Vernon', 'Marc Michel']","29,210",$0.03M
25,Duck Soup,(1933),Not Rated,69 min,"Comedy, Musical",7.8,93        ,"Rufus T. Firefly is named the dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of his wealthy backer Mrs. Teasdale, contending with two inept spies who can't seem to keep straight which side they're on.",['Leo McCarey'],"['Groucho Marx', 'Harpo Marx', 'Chico Marx', 'Zeppo Marx']","61,464",-
26,Veer-Zaara,(2004),Not Rated,192 min,"Drama, Family, Musical",7.8,67        ,"""Veer-Zaara"" is a saga of love, separation, courage, and sacrifice. A love story that is an inspiration and will remain a legend forever.",['Yash Chopra'],"['Shah Rukh Khan', 'Preity G Zinta', 'Rani Mukerji', 'Kirron Kher']","54,946",$2.92M
27,A Night at the Opera,(1935),Passed,96 min,"Comedy, Music, Musical",7.8,-,A sly business manager and the wacky friends of two opera singers in Italy help them achieve success in America while humiliating their stuffy and snobbish enemies.,"['Sam Wood', 'Edmund Goulding']","['Groucho Marx', 'Chico Marx', 'Harpo Marx', 'Kitty Carlisle']","33,724",$2.54M
28,Tangled,(2010),PG,100 min,"Animation, Adventure, Comedy",7.7,71        ,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.","['Nathan Greno', 'Byron Howard']","['Mandy Moore', 'Zachary Levi', 'Donna Murphy', 'Ron Perlman']","469,890",$200.82M
29,"South Park: Bigger, Longer & Uncut",(1999),R,81 min,"Animation, Comedy, Fantasy",7.7,73        ,"When Stan Marsh and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame.",['Trey Parker'],"['Trey Parker', 'Matt Stone', 'Mary Kay Bergman', 'Isaac Hayes']","209,838",$52.04M
30,Fantasia,(1940),G,124 min,"Animation, Family, Fantasy",7.7,96        ,"A collection of animated interpretations of great works of Western classical music, ranging from the abstract to depictions of mythology and fantasy, and settings including the prehistoric, supernatural and sacred.","['James Algar', 'Samuel Armstrong', 'Ford Beebe Jr.', 'Norman Ferguson', 'David Hand', 'Jim Handley', 'T. Hee', 'Wilfred Jackson', 'Hamilton Luske', 'Bill Roberts', 'Paul Satterfield', 'Ben Sharpsteen']","['Leopold Stokowski', 'Deems Taylor', 'The Philadelphia Orchestra', 'Corey Burton']","99,864",$76.41M
31,Hedwig and the Angry Inch,(2001),R,95 min,"Comedy, Drama, Music",7.7,85        ,A gender-queer punk-rock singer from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.,['John Cameron Mitchell'],"['John Cameron Mitchell', 'Miriam Shor', 'Stephen Trask', 'Theodore Liscinski']","36,519",$3.03M
32,The Muppet Christmas Carol,(1992),G,85 min,"Comedy, Drama, Family",7.7,64        ,The Muppets present their own touching rendition of Charles Dickens' classic tale.,['Brian Henson'],"['Michael Caine', 'Dave Goelz', 'Steve Whitmire', 'Jerry Nelson']","64,174",$27.28M
33,The Little Mermaid,(1989),G,83 min,"Animation, Adventure, Family",7.6,88        ,A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love.,"['Ron Clements', 'John Musker']","['Jodi Benson', 'Samuel E. Wright', 'Rene Auberjonois', 'Christopher Daniel Barnes']","276,678",$111.54M
34,Moana,(I) (2016),PG,107 min,"Animation, Adventure, Comedy",7.6,81        ,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.","['Ron Clements', 'John Musker', 'Don Hall', 'Chris Williams']","[""Auli'i Cravalho"", 'Dwayne Johnson', 'Rachel House', 'Temuera Morrison']","352,275",$248.76M
35,West Side Story,(1961),Approved,153 min,"Crime, Drama, Musical",7.6,86        ,"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.","['Jerome Robbins', 'Robert Wise']","['Natalie Wood', 'George Chakiris', 'Richard Beymer', 'Russ Tamblyn']","117,525",$43.66M
36,Guillermo del Toro's Pinocchio,(2022),PG,117 min,"Animation, Drama, Family",7.6,79        ,"A father's wish magically brings a wooden boy to life in Italy, giving him a chance to care for the child.","['Guillermo del Toro', 'Mark Gustafson']","['Ewan McGregor', 'David Bradley', 'Gregory Mann', 'Burn Gorman']","99,356",-
37,Mulan,(1998),G,87 min,"Animation, Adventure, Comedy",7.6,71        ,"To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.","['Tony Bancroft', 'Barry Cook']","['Ming-Na Wen', 'Eddie Murphy', 'BD Wong', 'Miguel Ferrer']","299,659",$120.62M
38,Moulin Rouge!,(2001),PG-13,127 min,"Drama, Musical, Romance",7.6,66        ,A poor Bohemian poet in 1890s Paris falls for a beautiful courtesan and nightclub star coveted by a jealous duke.,['Baz Luhrmann'],"['Nicole Kidman', 'Ewan McGregor', 'John Leguizamo', 'Jim Broadbent']","291,426",$57.39M
39,The Jungle Book,(1967),G,78 min,"Animation, Adventure, Comedy",7.6,65        ,Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.,['Wolfgang Reitherman'],"['Phil Harris', 'Sebastian Cabot', 'Louis Prima', 'Bruce Reitherman']","190,243",$141.84M
40,Snow White and the Seven Dwarfs,(1937),Approved,83 min,"Animation, Adventure, Family",7.6,96        ,"Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household.","['William Cottrell', 'David Hand', 'Wilfred Jackson', 'Larry Morey', 'Perce Pearce', 'Ben Sharpsteen']","['Adriana Caselotti', 'Harry Stockwell', 'Lucille La Verne', 'Roy Atwell']","206,217",$184.93M
41,The Muppet Movie,(1979),G,95 min,"Adventure, Comedy, Family",7.6,74        ,"Kermit and his newfound friends trek across America to find success in Hollywood, but a frog legs merchant is after Kermit.",['James Frawley'],"['Jim Henson', 'Frank Oz', 'Jerry Nelson', 'Richard Hunt']","37,575",$76.66M
42,Baazigar,(1993),Not Rated,175 min,"Crime, Drama, Musical",7.6,-,"A young man with a vendetta against a business tycoon seduces the man's younger daughter, but she begins to suspect her new lover's connection with her elder sister and his ulterior motive.","['Abbas Alibhai Burmawalla', 'Mastan Alibhai Burmawalla']","['Shah Rukh Khan', 'Kajol', 'Dalip Tahil', 'Rakhee Gulzar']","29,032",-
43,The Greatest Showman,(2017),PG,105 min,"Biography, Drama, Musical",7.5,48        ,Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.,['Michael Gracey'],"['Hugh Jackman', 'Michelle Williams', 'Zac Efron', 'Zendaya']","293,303",$174.34M
44,Les Misérables,(2012),PG-13,158 min,"Drama, Musical, Romance",7.5,63        ,"In 19th-century France, Jean Valjean, who for decades has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever.",['Tom Hooper'],"['Hugh Jackman', 'Russell Crowe', 'Anne Hathaway', 'Amanda Seyfried']","336,728",$148.81M
45,"tick, tick... BOOM!",(2021),PG-13,120 min,"Biography, Comedy, Drama",7.5,74        ,"On the cusp of his 30th birthday, a promising young theater composer navigates love, friendship and the pressures of life as an artist in New York City.",['Lin-Manuel Miranda'],"['Andrew Garfield', 'Alexandra Shipp', 'Robin de Jesus', 'Vanessa Hudgens']","112,039",-
46,Robin Hood,(1973),G,83 min,"Animation, Adventure, Comedy",7.5,57        ,The story of the legendary British outlaw portrayed with the characters as anthropomorphic animals.,"['Wolfgang Reitherman', 'David Hand']","['Brian Bedford', 'Phil Harris', 'Roger Miller', 'Peter Ustinov']","132,670",$32.06M
47,Pinocchio,(1940),G,88 min,"Animation, Adventure, Comedy",7.5,99        ,"A living puppet, with the help of a cricket as his conscience, must prove himself worthy to become a real boy.","['Norman Ferguson', 'T. Hee', 'Wilfred Jackson', 'Jack Kinney', 'Hamilton Luske', 'Bill Roberts', 'Ben Sharpsteen']","['Dickie Jones', 'Christian Rub', 'Mel Blanc', 'Billy Bletcher']","152,951",$84.25M
48,Hair,(1979),PG,121 min,"Comedy, Drama, Musical",7.5,68        ,"Claude Bukowski leaves the family ranch in Oklahoma for New York where he is rapidly embraced into the hippie group of youngsters led by Berger, yet he's already been drafted. He soon falls in love with Sheila Franklin, a rich girl but still a rebel inside.",['Milos Forman'],"['John Savage', 'Treat Williams', ""Beverly D'Angelo"", 'Annie Golden']","38,848",$15.28M
49,The Meaning of Life,(1983),R,107 min,"Comedy, Musical",7.5,72        ,The comedy team takes a look at life in all of its stages in their own uniquely silly way.,"['Terry Jones', 'Terry Gilliam']","['John Cleese', 'Terry Gilliam', 'Eric Idle', 'Terry Jones']","122,531",$14.93M
50,A Hard Day's Night,(1964),G,87 min,"Comedy, Musical",7.5,96        ,"Over two ""typical"" days in the life of The Beatles, the boys struggle to keep themselves and Sir Paul McCartney's mischievous grandfather in check while preparing for a live TV performance.",['Richard Lester'],"['John Lennon', 'Paul McCartney', 'George Harrison', 'Ringo Starr']","46,577",$13.78M
51,The Many Adventures of Winnie the Pooh,(1977),G,74 min,"Animation, Adventure, Comedy",7.5,-,"In this collection of animated shorts based on the stories and characters by A.A. Milne, Winnie the Pooh, a honey-loving teddy bear, embarks on some eccentric adventures.","['John Lounsbery', 'Wolfgang Reitherman', 'Ben Sharpsteen']","['Sebastian Cabot', 'Junius Matthews', 'Barbara Luddy', 'Howard Morris']","38,077",-
52,Devdas,(I) (2002),Not Rated,185 min,"Drama, Musical, Romance",7.5,-,"After his wealthy family prohibits him from marrying the woman he is in love with, Devdas Mukherjee's life spirals further and further out of control as he takes up alcohol and a life of vice to numb the pain.",['Sanjay Leela Bhansali'],"['Shah Rukh Khan', 'Aishwarya Rai Bachchan', 'Madhuri Dixit', 'Jackie Shroff']","44,199",$3.50M
53,White Christmas,(1954),Not Rated,120 min,"Comedy, Musical, Romance",7.5,56        ,A successful song-and-dance team become romantically involved with a sister act and team up to save the failing Vermont inn of their former commanding general.,['Michael Curtiz'],"['Bing Crosby', 'Danny Kaye', 'Rosemary Clooney', 'Vera-Ellen']","46,753",$30.00M
54,Meet Me in St. Louis,(1944),Passed,113 min,"Comedy, Drama, Family",7.5,94        ,Young love and childish fears highlight a year in the life of a turn-of-the-century family.,['Vincente Minnelli'],"['Judy Garland', ""Margaret O'Brien"", 'Mary Astor', 'Lucille Bremer']","25,872",$7.57M
55,Kuch Kuch Hota Hai,(1998),Not Rated,177 min,"Comedy, Drama, Musical",7.5,-,"During their college years, Anjali was in love with her best-friend Rahul, but he had eyes only for Tina. Years later, Rahul and the now-deceased Tina's eight-year-old daughter attempts to reunite her father and Anjali.",['Karan Johar'],"['Shah Rukh Khan', 'Kajol', 'Rani Mukerji', 'Sana Saeed']","54,645",$2.10M
56,Hum Aapke Hain Koun..!,(1994),TV-14,206 min,"Comedy, Drama, Musical",7.5,-,"Prem and Nisha meet and fall in love at the wedding of their elder siblings, but their plans to be together are put in jeopardy when Nisha's sister dies, leaving behind a baby.",['Sooraj R. Barjatya'],"['Madhuri Dixit', 'Salman Khan', 'Mohnish Behl', 'Renuka Shahane']","21,864",-
57,Sing 2,(2021),PG,110 min,"Animation, Adventure, Comedy",7.4,49        ,Buster Moon and his friends must persuade reclusive rock star Clay Calloway to join them for the opening of a new show.,"['Garth Jennings', 'Christophe Lourdelet']","['Matthew McConaughey', 'Reese Witherspoon', 'Scarlett Johansson', 'Tori Kelly']","75,538",$162.79M
58,Frozen,(I) (2013),PG,102 min,"Animation, Adventure, Comedy",7.4,75        ,"When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.","['Chris Buck', 'Jennifer Lee']","['Kristen Bell', 'Idina Menzel', 'Jonathan Groff', 'Josh Gad']","640,043",$400.74M
59,The Rocky Horror Picture Show,(1975),R,100 min,"Comedy, Horror, Musical",7.4,65        ,A newly-engaged couple have a breakdown in an isolated area and must seek shelter at the bizarre residence of Dr. Frank-n-Furter.,['Jim Sharman'],"['Tim Curry', 'Susan Sarandon', 'Barry Bostwick', ""Richard O'Brien""]","157,980",$139.88M
60,Oliver!,(1968),G,153 min,"Drama, Family, Musical",7.4,74        ,"After being sold to a mortician, young orphan Oliver Twist runs away and meets a group of boys trained to be pickpockets by an elderly mentor in 1830s London.",['Carol Reed'],"['Mark Lester', 'Ron Moody', 'Shani Wallis', 'Oliver Reed']","40,033",$16.80M
61,The King and I,(1956),G,133 min,"Biography, Drama, Musical",7.4,72        ,A widow accepts a job as a live-in governess to the King of Siam's children.,['Walter Lang'],"['Yul Brynner', 'Deborah Kerr', 'Rita Moreno', 'Martin Benson']","27,124",$21.30M
62,Yellow Submarine,(1968),G,85 min,"Animation, Adventure, Comedy",7.4,79        ,The Beatles agree to accompany Captain Fred in his yellow submarine and go to Pepperland to free it from the music-hating Blue Meanies.,['George Dunning'],"['Paul McCartney', 'George Harrison', 'Ringo Starr', 'John Lennon']","27,180",$0.99M
63,Kabhi Khushi Kabhie Gham...,(2001),Not Rated,210 min,"Drama, Musical, Romance",7.4,-,"After marrying a poor woman, rich Rahul is disowned by his father and moves to London to build a new life. Years later, his now-grown younger brother Rohan embarks on a mission to bring Rahul back home and reunite the family.",['Karan Johar'],"['Shah Rukh Khan', 'Kajol', 'Amitabh Bachchan', 'Hrithik Roshan']","52,363",$2.90M
64,The Ballad of Buster Scruggs,(2018),R,133 min,"Comedy, Drama, Musical",7.3,79        ,"Six tales of life and violence in the Old West, following a singing gunslinger, a bank robber, a traveling impresario, an elderly prospector, a wagon train, and a perverse pair of bounty hunters.","['Ethan Coen', 'Joel Coen']","['Tim Blake Nelson', 'Willie Watson', 'Clancy Brown', 'Danny McCarthy']","156,257",-
65,Hercules,(1997),G,93 min,"Animation, Adventure, Comedy",7.3,74        ,The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,"['Ron Clements', 'John Musker']","['Tate Donovan', 'Susan Egan', 'James Woods', 'Barbara Barrie']","241,471",$99.05M
66,Labyrinth,(1986),PG,101 min,"Adventure, Family, Fantasy",7.3,50        ,Sixteen-year-old Sarah is given thirteen hours to solve a labyrinth and rescue her baby brother Toby when her wish for him to be taken away is granted by the Goblin King Jareth.,['Jim Henson'],"['David Bowie', 'Jennifer Connelly', 'Toby Froud', 'Shelley Thompson']","143,028",$12.73M
67,Sweeney Todd: The Demon Barber of Fleet Street,(2007),R,116 min,"Drama, Horror, Musical",7.3,83        ,"The legendary tale of a barber who returns from wrongful imprisonment to 1840s London, bent on revenge for the rape and death of his wife, and resumes his trade while forming a sinister partnership with his fellow tenant, Mrs. Lovett.",['Tim Burton'],"['Johnny Depp', 'Helena Bonham Carter', 'Alan Rickman', 'Timothy Spall']","376,329",$52.90M
68,In the Heights,(2021),PG-13,143 min,"Drama, Musical, Romance",7.3,84        ,"A film version of the Broadway musical in which Usnavi, a sympathetic New York bodega owner, saves every penny every day as he imagines and sings about a better life.",['Jon M. Chu'],"['Anthony Ramos', 'Corey Hawkins', 'Leslie Grace', 'Melissa Barrera']","49,530",-
69,Peter Pan,(1953),G,77 min,"Animation, Adventure, Family",7.3,76        ,"Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan.","['Clyde Geronimi', 'Wilfred Jackson', 'Hamilton Luske', 'Jack Kinney']","['Bobby Driscoll', 'Kathryn Beaumont', 'Hans Conried', 'Bill Thompson']","146,513",$87.40M
70,Across the Universe,(2007),PG-13,133 min,"Drama, Fantasy, History",7.3,56        ,The music of The Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.,['Julie Taymor'],"['Evan Rachel Wood', 'Jim Sturgess', 'Joe Anderson', 'Dana Fuchs']","112,362",$24.34M
71,Cinderella,(1950),G,74 min,"Animation, Family, Fantasy",7.3,85        ,"When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq and from her Fairy Godmother.","['Clyde Geronimi', 'Wilfred Jackson', 'Hamilton Luske']","['Ilene Woods', 'James MacDonald', 'Eleanor Audley', 'Verna Felton']","166,647",$85.00M
72,Corpse Bride,(2005),PG,77 min,"Animation, Drama, Family",7.3,83        ,"When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.","['Tim Burton', 'Mike Johnson']","['Johnny Depp', 'Helena Bonham Carter', 'Emily Watson', 'Tracey Ullman']","284,253",$53.36M
73,Lady and the Tramp,(1955),G,76 min,"Animation, Adventure, Comedy",7.3,78        ,The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.,"['Clyde Geronimi', 'Wilfred Jackson', 'Hamilton Luske', 'Jack Cutting']","['Barbara Luddy', 'Larry Roberts', 'Peggy Lee', 'Bill Thompson']","141,565",$93.60M
74,Alice in Wonderland,(1951),G,75 min,"Animation, Adventure, Comedy",7.3,68        ,Alice stumbles into the world of Wonderland. Will she get home? Not if the Queen of Hearts has her way.,"['Clyde Geronimi', 'Wilfred Jackson', 'Hamilton Luske', 'Jack Kinney']","['Kathryn Beaumont', 'Ed Wynn', 'Richard Haydn', 'Sterling Holloway']","147,356",$1.07M
75,Seven Brides for Seven Brothers,(1954),Approved,102 min,"Comedy, Drama, Musical",7.3,75        ,"In 1850 Oregon, when a backwoodsman brings a wife home to his farm, his six brothers decide that they want to get married too.",['Stanley Donen'],"['Jane Powell', 'Howard Keel', 'Jeff Richards', 'Russ Tamblyn']","26,086",$9.40M
76,Jesus Christ Superstar,(1973),G,106 min,"Drama, History, Musical",7.3,64        ,"Film version of the musical stage play, presenting the last few weeks of Christ's life told in an anachronistic manner.",['Norman Jewison'],"['Ted Neeley', 'Carl Anderson', 'Yvonne Elliman', 'Barry Dennen']","28,446",$24.48M
77,Funny Girl,(1968),G,151 min,"Biography, Comedy, Drama",7.3,89        ,"The life of Fanny Brice, famed comedienne and entertainer of the early 1900s. We see her rise to fame as a Ziegfeld girl, subsequent career, and her personal life, particularly her relationship with Nick Arnstein.",['William Wyler'],"['Barbra Streisand', 'Omar Sharif', 'Kay Medford', 'Anne Francis']","23,945",$58.50M
78,The Brave Little Toaster,(1987),G,90 min,"Animation, Adventure, Family",7.3,-,A group of dated appliances embark on a journey to the city to find their master after being abandoned in a cabin in the woods.,['Jerry Rees'],"['Jon Lovitz', 'Timothy Stack', 'Timothy E. Day', 'Thurl Ravenscroft']","26,831",-
79,The Little Mermaid,(I) (2023),PG,135 min,"Adventure, Family, Fantasy",7.2,59        ,A young mermaid makes a deal with a sea witch to trade her beautiful voice for human legs so she can discover the world above water and impress a prince.,['Rob Marshall'],"['Halle Bailey', 'Jonah Hauer-King', 'Melissa McCarthy', 'Javier Bardem']","71,457",-
80,Encanto,(2021),PG,102 min,"Animation, Comedy, Family",7.2,75        ,A Colombian teenage girl has to face the frustration of being the only member of her family without magical powers.,"['Jared Bush', 'Byron Howard', 'Charise Castro Smith']","['Stephanie Beatriz', 'María Cecilia Botero', 'John Leguizamo', 'Mauro Castillo']","237,185",$96.09M
81,Grease,(1978),PG,110 min,"Comedy, Musical, Romance",7.2,70        ,"Good girl Sandy Olsson and greaser Danny Zuko fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?",['Randal Kleiser'],"['John Travolta', 'Olivia Newton-John', 'Stockard Channing', 'Jeff Conaway']","287,283",$188.76M
82,West Side Story,(2021),PG-13,156 min,"Crime, Drama, Musical",7.2,85        ,"An adaptation of the 1957 musical, West Side Story explores forbidden love and the rivalry between the Jets and the Sharks, two teenage street gangs of different ethnic backgrounds.",['Steven Spielberg'],"['Ansel Elgort', 'Rachel Zegler', 'Ariana DeBose', 'David Alvarez']","88,634",-
