,title,year,certificate,time,genre,rating,metascore,simple_desc,directors,stars,votes,gross
0,Dangal,(2016),Not Rated,161 min,"Action, Biography, Drama",8.3,-,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,['Nitesh Tiwari'],"['Aamir Khan', 'Sakshi Tanwar', 'Fatima Sana Shaikh', 'Sanya Malhotra']","197,560",$12.39M
1,Warrior,(2011),PG-13,140 min,"Action, Drama, Sport",8.2,71        ,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.","[""Gavin O'Connor""]","['Tom Hardy', 'Nick Nolte', 'Joel Edgerton', 'Jennifer Morrison']","482,127",$13.66M
2,Children of Heaven,(1997),PG,89 min,"Drama, Family, Sport",8.2,77        ,"After a boy loses his sister's pair of shoes, he goes on a series of adventures in order to find them. When he can't, he tries a new way to ""win"" a new pair.",['Majid Majidi'],"['Mohammad Amir Naji', 'Amir Farrokh Hashemian', 'Bahare Seddiqi', 'Nafise Jafar-Mohammadi']","76,807",$0.93M
3,Rocco and His Brothers,(1960),Not Rated,179 min,"Crime, Drama, Sport",8.2,84        ,"Having recently been uprooted to Milan, Rocco and his four brothers each look for a new way in life when a prostitute comes between Rocco and his brother Simone.",['Luchino Visconti'],"['Alain Delon', 'Renato Salvatori', 'Annie Girardot', 'Claudia Cardinale']","20,031",-
4,Bhaag Milkha Bhaag,(2013),Not Rated,186 min,"Biography, Drama, Sport",8.2,-,"The truth behind the ascension of Milkha Singh, who was scarred by of the India-Pakistan partition.",['Rakeysh Omprakash Mehra'],"['Farhan Akhtar', 'Japtej Singh', 'Divya Dutta', 'Pawan Malhotra']","69,840",$1.63M
5,Paan Singh Tomar,(2012),Not Rated,135 min,"Action, Biography, Crime",8.2,-,"The story of Paan Singh Tomar, an Indian athlete and seven-time national steeplechase champion who becomes one of the most feared dacoits in Chambal Valley after his retirement.",['Tigmanshu Dhulia'],"['Irrfan Khan', 'Mahie Gill', 'Rajesh Abhay', 'Hemendra Dandotiya']","37,062",$0.04M
6,Ford v Ferrari,(2019),PG-13,152 min,"Action, Biography, Drama",8.1,81        ,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,['James Mangold'],"['Matt Damon', 'Christian Bale', 'Jon Bernthal', 'Caitríona Balfe']","419,982",$117.62M
7,Rocky,(1976),PG,120 min,"Drama, Sport",8.1,70        ,A small-time Philadelphia boxer gets a supremely rare chance to fight the world heavyweight champion in a bout in which he strives to go the distance for his self-respect.,['John G. Avildsen'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers']","599,019",$117.24M
8,Rush,(I) (2013),R,123 min,"Action, Biography, Drama",8.1,74        ,The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.,['Ron Howard'],"['Daniel Brühl', 'Chris Hemsworth', 'Olivia Wilde', 'Alexandra Maria Lara']","491,564",$26.95M
9,Raging Bull,(1980),R,129 min,"Biography, Drama, Sport",8.1,90        ,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",['Martin Scorsese'],"['Robert De Niro', 'Cathy Moriarty', 'Joe Pesci', 'Frank Vincent']","363,496",$23.38M
10,Million Dollar Baby,(2004),PG-13,132 min,"Drama, Sport",8.1,86        ,"Frankie, an ill-tempered old coach, reluctantly agrees to train aspiring boxer Maggie. Impressed with her determination and talent, he helps her become the best and the two soon form a close bond.",['Clint Eastwood'],"['Hilary Swank', 'Clint Eastwood', 'Morgan Freeman', 'Jay Baruchel']","700,434",$100.49M
11,Lagaan: Once Upon a Time in India,(2001),PG,224 min,"Drama, Musical, Sport",8.1,84        ,The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers.,['Ashutosh Gowariker'],"['Aamir Khan', 'Raghubir Yadav', 'Gracy Singh', 'Rachel Shelley']","117,003",$0.07M
12,Let's Go! India,(2007),Not Rated,153 min,"Drama, Family, Sport",8.1,68        ,"Kabir Khan, the coach of the Indian Women's National Hockey Team, dreams of making his all-girls team emerge victorious against all odds.",['Shimit Amin'],"['Shah Rukh Khan', 'Vidya Malvade', 'Sagarika Ghatge', 'Shilpa Shukla']","82,289",$1.11M
13,Jo Jeeta Wohi Sikandar,(1992),Not Rated,174 min,"Comedy, Drama, Romance",8.1,-,"A rich brat and a poor chap try to woo a girl, with their rivalry culminating in the most prestigious college event - the marathon cycle race.",['Mansoor Khan'],"['Aamir Khan', 'Ayesha Jhulka', 'Deepak Tijori', 'Pooja Bedi']","23,757",-
14,Cinderella Man,(2005),PG-13,144 min,"Biography, Drama, Romance",8.0,69        ,"The story of James J. Braddock, a supposedly washed-up boxer who came back to challenge for the heavyweight championship of the world.",['Ron Howard'],"['Russell Crowe', 'Renée Zellweger', 'Craig Bierko', 'Paul Giamatti']","192,477",$61.65M
15,The Hustler,(1961),Not Rated,134 min,"Drama, Sport",8.0,90        ,An up-and-coming pool player plays a long-time champion in a single high-stakes match.,['Robert Rossen'],"['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']","84,230",$8.28M
16,M.S. Dhoni: The Untold Story,(2016),Not Rated,184 min,"Biography, Drama, Sport",8.0,-,The untold story of Mahendra Singh Dhoni's journey from ticket collector to trophy collector - the world-cup-winning captain of the Indian Cricket Team.,"['Mathur Goswami', 'Neeraj Pandey']","['Sushant Singh Rajput', 'Kiara Advani', 'Anupam Kher', 'Disha Patani']","63,170",$1.78M
17,The Wrestler,(2008),R,109 min,"Drama, Sport, Thriller",7.9,80        ,"A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.",['Darren Aronofsky'],"['Mickey Rourke', 'Marisa Tomei', 'Evan Rachel Wood', 'Mark Margolis']","313,096",$26.24M
18,The Sandlot,(1993),PG,101 min,"Comedy, Drama, Family",7.8,55        ,"In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures.",['David Mickey Evans'],"['Tom Guiry', 'Mike Vitar', 'Art LaFleur', 'Patrick Renna']","96,630",$32.42M
19,Remember the Titans,(2000),PG,113 min,"Biography, Drama, Sport",7.8,48        ,The true story of a newly appointed African-American coach and his high school team on their first season as a racially integrated unit.,['Boaz Yakin'],"['Denzel Washington', 'Will Patton', 'Wood Harris', 'Ryan Hurst']","222,581",$115.65M
20,The Fighter,(I) (2010),R,116 min,"Action, Biography, Drama",7.8,79        ,"Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.",['David O. Russell'],"['Mark Wahlberg', 'Christian Bale', 'Amy Adams', 'Melissa Leo']","377,297",$93.62M
21,The World's Fastest Indian,(2005),PG-13,127 min,"Biography, Drama, Sport",7.8,68        ,"The story of New Zealander Burt Munro, who spent years rebuilding a 1920 Indian motorcycle, which helped him set the land speed world record at Utah's Bonneville Salt Flats in 1967.",['Roger Donaldson'],"['Anthony Hopkins', 'Diane Ladd', 'Iain Rea', 'Tessa Mitchell']","56,523",$5.13M
22,Kai Po Che,(2013),Not Rated,120 min,"Drama, Sport",7.8,40        ,Three friends growing up in India at the turn of the millennium set out to open a training academy to produce the country's next cricket stars.,['Abhishek Kapoor'],"['Amit Sadh', 'Sushant Singh Rajput', 'Rajkummar Rao', 'Amrita Puri']","37,850",$1.12M
23,Breaking Away,(1979),PG,101 min,"Comedy, Drama, Sport",7.7,91        ,A working-class Indiana teen obsessed with the Italian cycling team vies for the affections of a college girl while searching for life goals with his friends.,['Peter Yates'],"['Dennis Christopher', 'Dennis Quaid', 'Daniel Stern', 'Jackie Earle Haley']","24,529",$16.42M
24,The Triplets of Belleville,(2003),PG-13,80 min,"Animation, Adventure, Comedy",7.7,91        ,"When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him.",['Sylvain Chomet'],"['Michèle Caucheteux', 'Jean-Claude Donda', 'Michel Robin', 'Monica Viegas']","55,751",$7.00M
25,Moneyball,(2011),PG-13,133 min,"Biography, Drama, Sport",7.6,87        ,Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.,['Bennett Miller'],"['Brad Pitt', 'Robin Wright', 'Jonah Hill', 'Philip Seymour Hoffman']","440,239",$75.61M
26,The Blind Side,(2009),PG-13,129 min,"Biography, Drama, Sport",7.6,53        ,"The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.",['John Lee Hancock'],"['Quinton Aaron', 'Sandra Bullock', 'Tim McGraw', 'Jae Head']","344,850",$255.96M
27,Creed,(II) (2015),PG-13,133 min,"Action, Drama, Sport",7.6,82        ,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",['Ryan Coogler'],"['Michael B. Jordan', 'Sylvester Stallone', 'Tessa Thompson', 'Phylicia Rashad']","297,087",$109.77M
28,The Hurricane,(1999),R,146 min,"Biography, Drama, Sport",7.6,74        ,"The story of Rubin 'Hurricane' Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",['Norman Jewison'],"['Denzel Washington', 'Vicellous Shannon', 'Deborah Kara Unger', 'Liev Schreiber']","99,650",$50.67M
29,Shelter,(II) (2007),R,97 min,"Drama, Romance, Sport",7.6,66        ,"When his college dreams are sidelined by family obligations, a young man finds comfort in surfing with his best friend's brother.",['Jonah Markowitz'],"['Trevor Wright', 'Brad Rowe', 'Tina Holmes', 'Jackson Wurth']","23,299",$0.14M
30,Air,(I) (2023),R,111 min,"Drama, Sport",7.5,73        ,"Follows the history of shoe salesman Sonny Vaccaro, and how he led Nike in its pursuit of the greatest athlete in the history of basketball, Michael Jordan.",['Ben Affleck'],"['Matt Damon', 'Jason Bateman', 'Ben Affleck', 'Chris Messina']","97,542",-
31,"I, Tonya",(2017),R,119 min,"Biography, Comedy, Drama",7.5,77        ,"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.",['Craig Gillespie'],"['Margot Robbie', 'Sebastian Stan', 'Allison Janney', 'Julianne Nicholson']","227,505",$30.01M
32,Field of Dreams,(1989),PG,107 min,"Drama, Family, Fantasy",7.5,57        ,"Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true.",['Phil Alden Robinson'],"['Kevin Costner', 'James Earl Jones', 'Ray Liotta', 'Amy Madigan']","122,979",$64.43M
33,Rudy,(1993),PG,114 min,"Biography, Drama, Sport",7.5,71        ,Rudy has always been told that he was too small to play college football. But he is determined to overcome the odds and fulfill his dream of playing for Notre Dame.,['David Anspaugh'],"['Sean Astin', 'Jon Favreau', 'Ned Beatty', 'Greta Lind']","66,144",$22.75M
34,King Richard,(2021),PG-13,144 min,"Biography, Drama, Sport",7.5,76        ,A look at how tennis superstars Venus and Serena Williams became who they are after the coaching from their father Richard Williams.,['Reinaldo Marcus Green'],"['Will Smith', 'Aunjanue Ellis-Taylor', 'Jon Bernthal', 'Saniyya Sidney']","122,613",-
35,The Art of Racing in the Rain,(2019),PG,109 min,"Comedy, Drama, Romance",7.5,43        ,"Through his bond with his owner, aspiring Formula One race car driver Denny, golden retriever Enzo learns that the techniques needed on the racetrack can also be used to successfully navigate the journey of life.",['Simon Curtis'],"['Kevin Costner', 'Milo Ventimiglia', 'Jackie Minns', 'Marcus Hondro']","34,284",$25.50M
36,42,(2013),PG-13,128 min,"Biography, Drama, Sport",7.5,62        ,"In 1947, Jackie Robinson becomes the first African-American to play in Major League Baseball in the modern era when he was signed by the Brooklyn Dodgers and faces considerable racism in the process.",['Brian Helgeland'],"['Chadwick Boseman', 'T.R. Knight', 'Harrison Ford', 'Nicole Beharie']","98,695",$95.00M
37,Waves,(I) (2019),R,135 min,"Drama, Romance, Sport",7.5,80        ,"Traces the journey of a suburban family - led by a well-intentioned but domineering father - as they navigate love, forgiveness, and coming together in the aftermath of a loss.",['Trey Edward Shults'],"['Taylor Russell', 'Kelvin Harrison Jr.', 'Alexa Demie', 'Bill Wise']","28,022",-
38,The Big Blue,(1988),PG,168 min,"Adventure, Drama, Sport",7.5,35        ,"The rivalry between Enzo and Jacques, two childhood friends and now world-renowned free divers, becomes a beautiful and perilous journey into oneself and the unknown.",['Luc Besson'],"['Jean-Marc Barr', 'Jean Reno', 'Rosanna Arquette', 'Paul Shenar']","53,229",$3.50M
39,The Damned United,(2009),R,98 min,"Biography, Drama, Sport",7.5,81        ,The story of the controversial Brian Clough's 44-day reign as the coach of the English football club Leeds United.,['Tom Hooper'],"['Colm Meaney', 'Henry Goodman', 'David Roper', 'Jimmy Reddington']","44,868",$0.45M
40,Molly's Game,(2017),R,140 min,"Biography, Crime, Drama",7.4,71        ,"The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.",['Aaron Sorkin'],"['Jessica Chastain', 'Idris Elba', 'Kevin Costner', 'Michael Cera']","179,428",$28.78M
41,The Swimmers,(2022),PG-13,134 min,"Biography, Drama, Sport",7.4,62        ,"From war-torn Syria to the 2016 Rio Olympics, two young sisters embark on a harrowing journey as refugees, putting both their hearts and champion swimming skills to heroic use.",['Sally El Hosaini'],"['Matthias Schweighöfer', 'Ali Suliman', 'Manal Issa', 'James Krishna Floyd']","30,364",-
42,Green Street Hooligans,(2005),R,109 min,"Crime, Drama, Sport",7.4,55        ,"A wrongfully expelled Harvard undergrad moves to London, where he is introduced to the violent underworld of football hooliganism.",['Lexi Alexander'],"['Elijah Wood', 'Charlie Hunnam', 'Claire Forlani', 'Marc Warren']","155,917",$0.34M
43,Hoosiers,(1986),PG,114 min,"Drama, Sport",7.4,76        ,A coach with a checkered past and a local drunk train a small-town high school basketball team to become a top contender for the state championship in 1950s Indiana.,['David Anspaugh'],"['Gene Hackman', 'Barbara Hershey', 'Dennis Hopper', 'Sheb Wooley']","49,169",$28.61M
44,The Natural,(1984),PG,138 min,"Drama, Sport",7.4,61        ,A middle-aged unknown comes seemingly out of nowhere to become a legendary baseball player with almost supernatural talent.,['Barry Levinson'],"['Robert Redford', 'Robert Duvall', 'Glenn Close', 'Kim Basinger']","50,803",$47.95M
45,Miracle,(2004),PG,135 min,"Biography, Drama, History",7.4,68        ,"The true story of Herb Brooks, the player-turned-coach who led the 1980 U.S. Olympic hockey team to victory over the seemingly invincible Soviet squad.","[""Gavin O'Connor""]","['Kurt Russell', 'Patricia Clarkson', 'Nathan West', 'Noah Emmerich']","56,565",$64.38M
46,"McFarland, USA",(2015),PG,129 min,"Biography, Drama, Sport",7.4,60        ,"Jim White moves his family after losing his last job as a football coach, and at his new school he turns seven disappointing students into one of the best cross-country teams in the region.",['Niki Caro'],"['Kevin Costner', 'Maria Bello', 'Ramiro Rodriguez', 'Carlos Pratts']","40,417",$44.47M
47,The Greatest Game Ever Played,(2005),PG,120 min,"Biography, Drama, Sport",7.4,55        ,"In the 1913 U.S. Open, twenty-year-old Francis Ouimet played golf against his idol, 1900 U.S. Open champion, Englishman Harry Vardon.",['Bill Paxton'],"['Shia LaBeouf', 'Stephen Dillane', 'Elias Koteas', 'James Paxton']","32,099",$15.33M
48,Searching for Bobby Fischer,(1993),PG,109 min,"Biography, Drama, Sport",7.4,89        ,A prepubescent chess prodigy is encouraged to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,['Steven Zaillian'],"['Joe Mantegna', 'Ben Kingsley', 'Max Pomeranc', 'Joan Allen']","41,226",$7.27M
49,The Karate Kid,(1984),PG,126 min,"Action, Drama, Family",7.3,60        ,A martial arts master agrees to teach karate to a bullied teenager.,['John G. Avildsen'],"['Ralph Macchio', 'Pat Morita', 'Elisabeth Shue', 'Martin Kove']","233,327",$90.82M
50,A League of Their Own,(1992),PG,128 min,"Comedy, Drama, Sport",7.3,69        ,Two sisters join the first female professional baseball league and struggle to help it succeed amid their own growing rivalry.,['Penny Marshall'],"['Tom Hanks', 'Geena Davis', 'Lori Petty', 'Madonna']","115,055",$107.53M
51,Coach Carter,(2005),PG-13,136 min,"Biography, Drama, Sport",7.3,57        ,Controversy surrounds high school basketball coach Ken Carter after he benches his entire team for breaking their academic contract with him.,['Thomas Carter'],"['Samuel L. Jackson', 'Rick Gonzalez', ""Robert Ri'chard"", 'Rob Brown']","160,954",$67.26M
52,Jerry Maguire,(1996),R,139 min,"Comedy, Drama, Romance",7.3,77        ,"When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.",['Cameron Crowe'],"['Tom Cruise', 'Cuba Gooding Jr.', 'Renée Zellweger', 'Kelly Preston']","275,928",$153.95M
53,Hustle,(2022),R,117 min,"Comedy, Drama, Sport",7.3,68        ,A basketball scout discovers a phenomenal street ball player while in Spain and sees the prospect as his opportunity to get back into the NBA.,['Jeremiah Zagar'],"['Adam Sandler', 'Queen Latifah', 'Juancho Hernangomez', 'Ben Foster']","132,339",-
54,The Basketball Diaries,(1995),R,102 min,"Biography, Crime, Drama",7.3,46        ,A teenager finds his dreams of becoming a basketball star threatened after he free falls into the harrowing world of drug addiction.,['Scott Kalvert'],"['Leonardo DiCaprio', 'Lorraine Bracco', 'Marilyn Sokol', 'James Madio']","115,906",$2.42M
55,Southpaw,(2015),R,124 min,"Action, Crime, Drama",7.3,57        ,"After a fatal incident sends him on a rampant path of destruction, a champion boxer fights to get custody of his daughter and revive his professional career.",['Antoine Fuqua'],"['Jake Gyllenhaal', 'Rachel McAdams', 'Oona Laurence', 'Forest Whitaker']","247,262",$52.42M
56,The Bad News Bears,(1976),PG,102 min,"Comedy, Drama, Family",7.3,84        ,"An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league.",['Michael Ritchie'],"['Walter Matthau', ""Tatum O'Neal"", 'Vic Morrow', 'Joyce Van Patten']","23,863",$42.35M
57,Slap Shot,(1977),R,123 min,"Comedy, Drama, Sport",7.3,61        ,A failing ice hockey team finds success with outrageously violent hockey goonery.,['George Roy Hill'],"['Paul Newman', 'Michael Ontkean', 'Strother Martin', 'Jennifer Warren']","39,188",$28.00M
58,Invictus,(2009),PG-13,134 min,"Action, Adventure, Biography",7.3,74        ,"Nelson Mandela, in his first term as President of South Africa, initiates a unique venture to unite the Apartheid-torn land: enlist the national rugby team on a mission to win the 1995 Rugby World Cup.",['Clint Eastwood'],"['Morgan Freeman', 'Matt Damon', 'Tony Kgoroge', 'Patrick Mofokeng']","163,587",$37.49M
59,Rocky II,(1979),PG,119 min,"Drama, Sport",7.3,61        ,"Rocky struggles in family life after his bout with Apollo Creed, while the embarrassed champ insistently goads him to accept a challenge for a rematch.",['Sylvester Stallone'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers']","221,080",-
60,Shaolin Soccer,(2001),PG,87 min,"Action, Comedy, Fantasy",7.3,68        ,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,['Stephen Chow'],"['Stephen Chow', 'Wei Zhao', 'Yat-Fei Wong', 'Man-Tat Ng']","84,191",$0.49M
61,Seabiscuit,(2003),PG-13,140 min,"Drama, History, Sport",7.3,72        ,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,['Gary Ross'],"['Tobey Maguire', 'Jeff Bridges', 'Elizabeth Banks', 'Chris Cooper']","75,146",$120.28M
62,Eddie the Eagle,(2015),PG-13,106 min,"Adventure, Biography, Comedy",7.3,54        ,"The story of Eddie Edwards, the notoriously tenacious British underdog ski jumper who charmed the world at the 1988 Winter Olympics.",['Dexter Fletcher'],"['Taron Egerton', 'Hugh Jackman', 'Tom Costello', 'Jo Hartley']","96,608",$15.79M
63,Cars,(2006),G,117 min,"Animation, Adventure, Comedy",7.2,73        ,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.","['John Lasseter', 'Joe Ranft']","['Owen Wilson', 'Bonnie Hunt', 'Paul Newman', 'Larry the Cable Guy']","439,678",$244.08M
64,Caddyshack,(1980),13+,98 min,"Comedy, Sport",7.2,48        ,An exclusive golf course has to deal with a brash new member and a destructive dancing gopher.,['Harold Ramis'],"['Chevy Chase', 'Rodney Dangerfield', 'Bill Murray', 'Ted Knight']","122,383",$39.85M
65,Unbroken,(I) (2014),PG-13,137 min,"Action, Biography, Drama",7.2,59        ,"After a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp.",['Angelina Jolie'],"[""Jack O'Connell"", 'Miyavi', 'Domhnall Gleeson', 'Garrett Hedlund']","174,228",$115.64M
66,Major League,(1989),R,107 min,"Comedy, Sport",7.2,62        ,"The new owner of the Cleveland Indians puts together a purposely horrible team so they'll lose and she can move the team. But when the plot is uncovered, they start winning just to spite her.",['David S. Ward'],"['Tom Berenger', 'Charlie Sheen', 'Corbin Bernsen', 'Margaret Whitton']","72,882",$49.80M
67,Friday Night Lights,(2004),PG-13,118 min,"Action, Drama, Sport",7.2,70        ,"Based on H.G. Bissinger's book, which profiled the economically depressed town of Odessa, Texas and their heroic high school football team, The Permian High Panthers.",['Peter Berg'],"['Billy Bob Thornton', 'Jay Hernandez', 'Derek Luke', 'Lucas Black']","65,158",$61.26M
68,Secretariat,(2010),PG,123 min,"Biography, Drama, Family",7.2,61        ,"Penny Chenery Tweedy and colleagues guide her long-shot but precocious stallion to set, in 1973, the unbeaten record for winning the Triple Crown.",['Randall Wallace'],"['Diane Lane', 'John Malkovich', 'Margo Martindale', 'Nelsan Ellis']","29,580",$59.71M
69,Glory Road,(2006),PG,118 min,"Biography, Drama, Sport",7.2,58        ,"In 1966, Texas Western coach Don Haskins led the first all-black starting line-up for a college basketball team to the NCAA national championship.",['James Gartner'],"['Josh Lucas', 'Derek Luke', 'Austin Nichols', 'Jon Voight']","47,516",$42.64M
70,Love & Basketball,(2000),PG-13,124 min,"Drama, Romance, Sport",7.2,72        ,Monica and Quincy love and play basketball together through many life challenges from childhood to adulthood.,['Gina Prince-Bythewood'],"['Sanaa Lathan', 'Omar Epps', 'Glenndon Chatman', 'Jess Willard']","22,946",$27.44M
71,Peaceful Warrior,(2006),PG-13,120 min,"Drama, Romance, Sport",7.2,40        ,A chance encounter with a stranger changes the life of a college gymnast.,['Victor Salva'],"['Scott Mechlowicz', 'Nick Nolte', 'Amy Smart', 'Tim DeKay']","29,106",$3.96M
72,Eight Men Out,(1988),PG,119 min,"Drama, History, Sport",7.2,71        ,A dramatization of the Black Sox scandal when the underpaid Chicago White Sox accepted bribes to deliberately lose the 1919 World Series.,['John Sayles'],"['John Cusack', 'Clifton James', 'Jace Alexander', 'Gordon Clapp']","21,183",$5.68M
73,The Express,(2008),PG,130 min,"Biography, Drama, Sport",7.2,58        ,"A drama based on the life of college football hero Ernie Davis, the first African-American to win the Heisman Trophy.",['Gary Fleder'],"['Rob Brown', 'Dennis Quaid', 'Clancy Brown', 'Darrin Dewitt Henson']","22,506",$9.59M
74,Creed II,(2018),PG-13,130 min,"Action, Drama, Sport",7.1,66        ,"Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago.",['Steven Caple Jr.'],"['Michael B. Jordan', 'Sylvester Stallone', 'Tessa Thompson', 'Phylicia Rashad']","144,688",$115.72M
75,Fighting with My Family,(2019),PG-13,108 min,"Biography, Comedy, Drama",7.1,68        ,A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling Entertainment.,['Stephen Merchant'],"['Dwayne Johnson', 'Lena Headey', 'Vince Vaughn', 'Florence Pugh']","84,546",$22.96M
76,Real Steel,(2011),PG-13,127 min,"Action, Drama, Sci-Fi",7.1,56        ,"In the near future, robot boxing is a top sport. A struggling ex-boxer feels he's found a champion in a discarded robot.",['Shawn Levy'],"['Hugh Jackman', 'Evangeline Lilly', 'Dakota Goyo', 'Anthony Mackie']","340,856",$85.47M
77,The Longest Yard,(1974),R,121 min,"Comedy, Crime, Drama",7.1,61        ,"A sadistic warden asks a former pro quarterback, now serving time in his prison, to put together a team of inmates to take on (and get pummeled by) the guards.",['Robert Aldrich'],"['Burt Reynolds', 'Eddie Albert', 'Ed Lauter', 'Michael Conrad']","20,393",$7.13M
78,Rocky Balboa,(2006),PG,102 min,"Action, Drama, Sport",7.1,63        ,"Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight against the reigning heavyweight champ Mason 'The Line' Dixon.",['Sylvester Stallone'],"['Sylvester Stallone', 'Antonio Tarver', 'Milo Ventimiglia', 'Burt Young']","224,736",$70.27M
79,Chariots of Fire,(1981),PG,125 min,"Biography, Drama, Sport",7.1,78        ,"Two British track athletes, one a determined Jew and the other a devout Christian, are driven to win in the 1924 Olympics as they wrestle with issues of pride and conscience.",['Hugh Hudson'],"['Ben Cross', 'Ian Charleson', 'Nicholas Farrell', 'Nigel Havers']","63,506",$58.97M
80,Lords of Dogtown,(2005),PG-13,107 min,"Biography, Drama, Sport",7.1,56        ,"The film follows the surf and skateboarding trends that originated in Venice, California during the 1970s.",['Catherine Hardwicke'],"['Heath Ledger', 'Emile Hirsch', 'Victor Rasuk', 'Johnny Knoxville']","56,617",$11.01M
81,Concussion,(2015),PG-13,123 min,"Biography, Drama, Sport",7.1,55        ,"In Pittsburgh, accomplished pathologist Dr. Bennet Omalu uncovers the truth about brain damage in football players who suffer repeated concussions in the course of normal play.",['Peter Landesman'],"['Will Smith', 'Alec Baldwin', 'Albert Brooks', 'David Morse']","97,934",$34.54M
82,Race,(I) (2016),PG-13,134 min,"Biography, Drama, Sport",7.1,56        ,"Jesse Owens' quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy.",['Stephen Hopkins'],"['Stephan James', 'Jason Sudeikis', 'Eli Goree', 'Shanice Banton']","39,071",$19.10M
83,Chasing Mavericks,(2012),PG,116 min,"Biography, Drama, Sport",7.1,45        ,"When young Jay Moriarity discovers that the mythic Mavericks surf break, one of the biggest waves on Earth, exists just miles from his Santa Cruz home, he enlists the help of local legend Frosty Hesson to train him to survive it.","['Michael Apted', 'Curtis Hanson']","['Jonny Weston', 'Gerard Butler', 'Elisabeth Shue', 'Abigail Spencer']","33,705",$6.00M
84,Gridiron Gang,(2006),PG-13,125 min,"Biography, Crime, Drama",7.1,52        ,"Teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together.",['Phil Joanou'],"['Dwayne Johnson', 'Xzibit', 'L. Scott Caldwell', 'Leon Rippy']","78,728",$38.43M
85,Win Win,(2011),R,106 min,"Comedy, Drama, Sport",7.1,75        ,A struggling lawyer and volunteer wrestling coach's chicanery comes back to haunt him when the teenage grandson of the client he has double-crossed comes into his life.,['Tom McCarthy'],"['Paul Giamatti', 'Amy Ryan', 'Jeffrey Tambor', 'Bobby Cannavale']","54,595",$10.18M
86,Happy Gilmore,(1996),PG-13,92 min,"Comedy, Sport",7.0,31        ,A rejected hockey player puts his skills to the golf course to save his grandmother's house.,['Dennis Dugan'],"['Adam Sandler', 'Christopher McDonald', 'Julie Bowen', 'Frances Bay']","235,538",$38.62M
