,title,year,certificate,time,genre,rating,metascore,simple_desc,directors,stars,votes,gross
88,"Crouching Tiger, Hidden Dragon",(2000),PG-13,120 min,"Action, Adventure, Drama",7.9,94        ,A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation.,['Ang Lee'],"['Chow Yun-Fat', 'Michelle Yeoh', 'Ziyi Zhang', 'Chang Chen']","275,798",$128.08M
89,Doctor Zhivago,(1965),PG-13,197 min,"Drama, Romance, War",7.9,69        ,"The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.",['David Lean'],"['Omar Sharif', 'Julie Christie', 'Geraldine Chaplin', 'Rod Steiger']","79,423",$111.72M
90,Before Midnight,(2013),R,109 min,"Drama, Romance",7.9,94        ,We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,['Richard Linklater'],"['Ethan Hawke', 'Julie Delpy', 'Seamus Davey-Fitzpatrick', 'Ariane Labed']","164,641",$8.11M
91,Charade,(1963),Passed,113 min,"Comedy, Mystery, Romance",7.9,83        ,Romance and suspense ensue in Paris as a woman is pursued by several men who want a fortune her murdered husband had stolen. Whom can she trust?,['Stanley Donen'],"['Cary Grant', 'Audrey Hepburn', 'Walter Matthau', 'James Coburn']","81,247",$13.47M
92,Let the Right One In,(2008),R,114 min,"Drama, Fantasy, Horror",7.9,82        ,"Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.",['Tomas Alfredson'],"['Kåre Hedebrant', 'Lina Leandersson', 'Per Ragnar', 'Henrik Dahl']","221,512",$2.12M
93,Notorious,(1946),Not Rated,102 min,"Drama, Film-Noir, Romance",7.9,100        ,The daughter of a convicted Nazi spy is asked by American agents to gather information on a ring of Nazi scientists in South America. How far will she have to go to ingratiate herself with them?,['Alfred Hitchcock'],"['Cary Grant', 'Ingrid Bergman', 'Claude Rains', 'Louis Calhern']","103,718",$10.46M
94,The Artist,(I) (2011),PG-13,100 min,"Comedy, Drama, Romance",7.9,89        ,An egomaniacal film star develops a relationship with a young dancer against the backdrop of Hollywood's silent era.,['Michel Hazanavicius'],"['Jean Dujardin', 'Bérénice Bejo', 'John Goodman', 'James Cromwell']","244,893",$44.67M
95,Sing Street,(2016),PG-13,106 min,"Comedy, Drama, Music",7.9,79        ,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,['John Carney'],"['Ferdia Walsh-Peelo', 'Aidan Gillen', 'Maria Doyle Kennedy', 'Jack Reynor']","97,355",$3.24M
96,Three Colors: Blue,(1993),R,94 min,"Drama, Music, Mystery",7.9,87        ,A woman struggles to find a way to live her life after the death of her husband and child.,['Krzysztof Kieslowski'],"['Juliette Binoche', 'Zbigniew Zamachowski', 'Julie Delpy', 'Benoît Régent']","106,145",$1.32M
97,Harold and Maude,(1971),PG,91 min,"Comedy, Drama, Romance",7.9,62        ,"Young, rich, and obsessed with death, Harold finds himself changed forever when he meets lively septuagenarian Maude at a funeral.",['Hal Ashby'],"['Ruth Gordon', 'Bud Cort', 'Vivian Pickles', 'Cyril Cusack']","79,576",-
98,Talk to Her,(2002),R,112 min,"Drama, Mystery, Romance",7.9,86        ,Two men share an odd friendship while they care for two women who are both in deep comas.,['Pedro Almodóvar'],"['Rosario Flores', 'Javier Cámara', 'Darío Grandinetti', 'Leonor Watling']","114,991",$9.36M
99,The Philadelphia Story,(1940),Not Rated,112 min,"Comedy, Romance",7.9,96        ,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",['George Cukor'],"['Cary Grant', 'Katharine Hepburn', 'James Stewart', 'Ruth Hussey']","71,510",-
100,Mildred Pierce,(1945),Approved,111 min,"Crime, Drama, Film-Noir",7.9,88        ,A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.,['Michael Curtiz'],"['Joan Crawford', 'Jack Carson', 'Zachary Scott', 'Eve Arden']","27,400",-
101,The Adventures of Robin Hood,(1938),PG,102 min,"Action, Adventure, Romance",7.9,97        ,"When Prince John and the Norman Lords begin oppressing the Saxon masses in King Richard's absence in 1190s England, a Saxon lord fights back as the outlaw leader of a resistance movement.","['Michael Curtiz', 'William Keighley']","['Errol Flynn', 'Olivia de Havilland', 'Basil Rathbone', 'Claude Rains']","52,864",$3.98M
102,My Name Is Khan,(2010),PG-13,165 min,"Adventure, Drama, Romance",7.9,50        ,An Indian Muslim man with Asperger's syndrome takes a challenge to speak to the President of the United States seriously and embarks on a cross-country journey.,['Karan Johar'],"['Shah Rukh Khan', 'Kajol', 'Sheetal Menon', 'Katie Amanda Keane']","110,954",$4.02M
103,Head-On,(2004),R,121 min,"Drama, Romance",7.9,78        ,"With the intention to break free from the strict familial restrictions, a suicidal young woman sets up a marriage of convenience with a forty-year-old addict, an act that will lead to an outburst of envious love.",['Fatih Akin'],"['Birol Ünel', 'Sibel Kekilli', 'Güven Kiraç', 'Zarah Jane McKenzie']","55,853",-
104,Kal Ho Naa Ho,(2003),Not Rated,186 min,"Comedy, Drama, Musical",7.9,54        ,"Naina, an introverted, perpetually depressed girl's life changes when she meets Aman. But Aman has a secret of his own which changes their lives forever. Embroiled in all this is Rohit, Naina's best friend who conceals his love for her.",['Nikkhil Advani'],"['Preity G Zinta', 'Shah Rukh Khan', 'Saif Ali Khan', 'Jaya Bachchan']","71,933",$1.79M
105,The Thin Man,(1934),TV-PG,91 min,"Comedy, Crime, Mystery",7.9,86        ,"Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it.",['W.S. Van Dyke'],"['William Powell', 'Myrna Loy', ""Maureen O'Sullivan"", 'Nat Pendleton']","31,325",-
106,The Way He Looks,(2014),Not Rated,96 min,"Drama, Romance",7.9,71        ,"Leonardo is a blind teenager searching for independence. His everyday life, the relationship with his best friend Giovana, and the way he sees the world change completely with the arrival of Gabriel.",['Daniel Ribeiro'],"['Ghilherme Lobo', 'Fabio Audi', 'Tess Amorim', 'Lúcia Romano']","26,515",$0.10M
107,In a Lonely Place,(1950),Not Rated,94 min,"Drama, Film-Noir, Mystery",7.9,-,"A potentially violent screenwriter is a murder suspect until his lovely neighbor clears him. However, she soon starts to have her doubts.",['Nicholas Ray'],"['Humphrey Bogart', 'Gloria Grahame', 'Frank Lovejoy', 'Carl Benton Reid']","33,179",-
108,Gully Boy,(2019),Not Rated,154 min,"Drama, Music, Romance",7.9,65        ,A coming-of-age story based on the lives of street rappers in Mumbai.,['Zoya Akhtar'],"['Ranveer Singh', 'Alia Bhatt', 'Siddhant Chaturvedi', 'Vijay Raaz']","41,369",$5.57M
109,Sullivan's Travels,(1941),Passed,90 min,"Adventure, Comedy, Drama",7.9,-,Hollywood director John L. Sullivan sets out to experience life as a homeless person in order to gain relevant life experience for his next movie.,['Preston Sturges'],"['Joel McCrea', 'Veronica Lake', 'Robert Warwick', 'William Demarest']","27,479",-
110,3-Iron,(2004),R,88 min,"Crime, Drama, Romance",7.9,72        ,A transient young man breaks into empty homes to partake of the vacationing residents' lives for a few days.,['Kim Ki-duk'],"['Seung-Yun Lee', 'Hee Jae', 'Hyuk-ho Kwon', 'Jin-mo Joo']","56,614",$0.24M
111,Hiroshima Mon Amour,(1959),Not Rated,90 min,"Drama, Romance",7.9,-,A French actress filming an anti-war film in Hiroshima has an affair with a married Japanese architect as they share their differing perspectives on war.,['Alain Resnais'],"['Emmanuelle Riva', 'Eiji Okada', 'Stella Dassas', 'Pierre Barbaud']","34,024",$0.09M
112,Dev.D,(2009),Not Rated,144 min,"Comedy, Drama, Romance",7.9,-,"After breaking up with his childhood sweetheart, a young man finds solace in drugs. Meanwhile, a teenage girl is caught in the world of prostitution. Will they be destroyed, or will they find redemption?",['Anurag Kashyap'],"['Abhay Deol', 'Mahie Gill', 'Kalki Koechlin', 'Dibyendu Bhattacharya']","31,381",$0.01M
113,Beauty and the Beast,(1946),Not Rated,93 min,"Drama, Fantasy, Romance",7.9,92        ,"A beautiful young woman takes her father's place as the prisoner of a mysterious beast, who wishes to marry her.","['Jean Cocteau', 'René Clément']","['Jean Marais', 'Josette Day', 'Mila Parély', 'Nane Germon']","27,232",$0.30M
114,Jab We Met,(2007),Not Rated,138 min,"Comedy, Drama, Romance",7.9,-,A depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman.,['Imtiaz Ali'],"['Shahid Kapoor', 'Kareena Kapoor', 'Tarun Arora', 'Dara Singh Randhawa']","55,703",$0.41M
115,Pride & Prejudice,(2005),PG,129 min,"Drama, Romance",7.8,82        ,"Sparks fly when spirited Elizabeth Bennet meets single, rich, and proud Mr. Darcy. But Mr. Darcy reluctantly finds himself falling in love with a woman beneath his class. Can each overcome their own pride and prejudice?",['Joe Wright'],"['Keira Knightley', 'Matthew Macfadyen', 'Brenda Blethyn', 'Donald Sutherland']","308,465",$38.41M
116,Call Me by Your Name,(2017),R,132 min,"Drama, Romance",7.8,94        ,"In 1980s Italy, romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant.",['Luca Guadagnino'],"['Timothée Chalamet', 'Armie Hammer', 'Michael Stuhlbarg', 'Amira Casar']","289,015",$18.10M
117,Little Women,(2019),PG,135 min,"Drama, Romance",7.8,91        ,"Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms.",['Greta Gerwig'],"['Saoirse Ronan', 'Emma Watson', 'Florence Pugh', 'Eliza Scanlen']","219,646",$108.10M
118,The Notebook,(2004),PG-13,123 min,"Drama, Romance",7.8,53        ,"A poor yet passionate young man falls in love with a rich young woman, giving her a sense of freedom. However, social differences soon get in the way.",['Nick Cassavetes'],"['Gena Rowlands', 'James Garner', 'Rachel McAdams', 'Ryan Gosling']","588,598",$81.00M
119,The Worst Person in the World,(2021),R,128 min,"Comedy, Drama, Romance",7.8,90        ,"The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is.",['Joachim Trier'],"['Renate Reinsve', 'Anders Danielsen Lie', 'Herbert Nordrum', 'Hans Olav Brenner']","80,351",-
120,Cast Away,(2000),PG-13,143 min,"Adventure, Drama, Romance",7.8,73        ,A FedEx executive undergoes a physical and emotional transformation after crash landing on a deserted island.,['Robert Zemeckis'],"['Tom Hanks', 'Helen Hunt', 'Paul Sanchez', 'Lari White']","609,954",$233.63M
121,Moonrise Kingdom,(2012),PG-13,94 min,"Comedy, Drama, Family",7.8,84        ,"A pair of young lovers flee their New England town, which causes a local search party to fan out to find them.",['Wes Anderson'],"['Jared Gilman', 'Kara Hayward', 'Bruce Willis', 'Bill Murray']","357,416",$45.51M
122,The Curious Case of Benjamin Button,(2008),PG-13,166 min,"Drama, Fantasy, Romance",7.8,70        ,"Tells the story of Benjamin Button, a man who starts aging backwards with consequences.",['David Fincher'],"['Brad Pitt', 'Cate Blanchett', 'Tilda Swinton', 'Julia Ormond']","668,781",$127.51M
123,About Time,(I) (2013),R,123 min,"Comedy, Drama, Fantasy",7.8,55        ,"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",['Richard Curtis'],"['Domhnall Gleeson', 'Rachel McAdams', 'Bill Nighy', 'Lydia Wilson']","364,881",$15.32M
124,Atonement,(2007),R,123 min,"Drama, Mystery, Romance",7.8,85        ,Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.,['Joe Wright'],"['Keira Knightley', 'James McAvoy', 'Brenda Blethyn', 'Saoirse Ronan']","287,715",$50.93M
125,To Have and Have Not,(1944),Passed,100 min,"Adventure, Comedy, Film-Noir",7.8,90        ,"During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.",['Howard Hawks'],"['Humphrey Bogart', 'Lauren Bacall', 'Walter Brennan', 'Dolores Moran']","36,484",-
126,Walk the Line,(2005),PG-13,136 min,"Biography, Drama, Music",7.8,72        ,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",['James Mangold'],"['Joaquin Phoenix', 'Reese Witherspoon', 'Ginnifer Goodwin', 'Robert Patrick']","257,512",$119.52M
127,The Remains of the Day,(1993),PG,134 min,"Drama, Romance",7.8,86        ,A butler who sacrificed body and soul to service in the years leading up to World War II realizes too late how misguided his loyalty was to his lordly employer.,['James Ivory'],"['Anthony Hopkins', 'Emma Thompson', 'John Haycraft', 'Christopher Reeve']","78,651",$22.95M
128,The Best Offer,(2013),R,131 min,"Crime, Drama, Mystery",7.8,49        ,A lonely art expert working for a mysterious and reclusive heiress finds not only her art worth examining.,['Giuseppe Tornatore'],"['Geoffrey Rush', 'Jim Sturgess', 'Sylvia Hoeks', 'Donald Sutherland']","123,470",$0.09M
129,Pride,(I) (2014),R,119 min,"Biography, Comedy, Drama",7.8,79        ,U.K. gay activists work to help miners during their lengthy strike of the National Union of Mineworkers in the summer of 1984.,['Matthew Warchus'],"['Bill Nighy', 'Imelda Staunton', 'Dominic West', 'Paddy Considine']","59,484",-
130,Days of Heaven,(1978),PG,94 min,"Drama, Romance",7.8,93        ,A hot-tempered farm laborer convinces the woman he loves to marry their rich but dying boss so that they can have a claim to his fortune.,['Terrence Malick'],"['Richard Gere', 'Brooke Adams', 'Sam Shepard', 'Linda Manz']","60,242",-
131,My Fair Lady,(1964),G,170 min,"Drama, Family, Musical",7.8,95        ,"In 1910s London, snobbish phonetics professor Henry Higgins agrees to a wager that he can make crude flower girl, Eliza Doolittle, presentable in high society.",['George Cukor'],"['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway', 'Wilfrid Hyde-White']","98,499",$72.00M
132,Cabaret,(1972),PG,124 min,"Drama, Music, Musical",7.8,80        ,A female girlie club entertainer in Weimar Republic era Berlin romances two men while the Nazi Party rises to power around them.,['Bob Fosse'],"['Liza Minnelli', 'Michael York', 'Helmut Griem', 'Joel Grey']","57,155",$42.77M
133,Once,(I) (2007),R,86 min,"Drama, Music, Romance",7.8,90        ,"A modern-day musical about a busker and an immigrant and their eventful week in Dublin, as they write, rehearse and record songs that tell their love story.",['John Carney'],"['Glen Hansard', 'Markéta Irglová', 'Hugh Walsh', 'Gerard Hendrick']","118,836",$9.44M
134,Gaslight,(1944),Passed,114 min,"Crime, Drama, Mystery",7.8,78        ,"Ten years after her aunt was murdered in their London home, a woman returns from Italy in the 1880s to resume residence with her new husband. His obsessive interest in the home rises from a secret that may require driving his wife insane.",['George Cukor'],"['Charles Boyer', 'Ingrid Bergman', 'Joseph Cotten', 'May Whitty']","31,340",-
135,Whisper of the Heart,(1995),G,111 min,"Animation, Drama, Family",7.8,75        ,"A love story between a girl who loves reading books, and a boy who has previously checked out all of the library books she chooses.",['Yoshifumi Kondô'],"['Yoko Honna', 'Issey Takahashi', 'Takashi Tachibana', 'Shigeru Muroi']","66,724",-
136,Manhattan,(1979),R,96 min,"Comedy, Drama, Romance",7.8,83        ,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,['Woody Allen'],"['Woody Allen', 'Diane Keaton', 'Mariel Hemingway', 'Michael Murphy']","143,112",$45.70M
137,The Lunchbox,(2013),PG,104 min,"Drama, Romance",7.8,76        ,A mistaken delivery in Mumbai's famously efficient lunchbox delivery system connects a young housewife to an older man in the dusk of his life as they build a fantasy world together through notes in the lunchbox.,['Ritesh Batra'],"['Irrfan Khan', 'Nimrat Kaur', 'Nawazuddin Siddiqui', 'Lillete Dubey']","58,205",$4.23M
138,His Girl Friday,(1940),Passed,92 min,"Comedy, Drama, Romance",7.8,-,A newspaper editor uses every trick in the book to keep his ace reporter ex-wife from remarrying.,['Howard Hawks'],"['Cary Grant', 'Rosalind Russell', 'Ralph Bellamy', 'Gene Lockhart']","60,888",$0.30M
139,The Umbrellas of Cherbourg,(1964),Not Rated,91 min,"Drama, Musical, Romance",7.8,86        ,A young woman separated from her lover by war faces a life-altering decision.,['Jacques Demy'],"['Catherine Deneuve', 'Nino Castelnuovo', 'Anne Vernon', 'Marc Michel']","29,210",$0.03M
140,Great Expectations,(1946),Approved,118 min,"Adventure, Drama, Mystery",7.8,90        ,"A humble orphan boy in 1810s Kent is given the opportunity to go to London and become a gentleman, with the help of an unknown benefactor.",['David Lean'],"['John Mills', 'Valerie Hobson', 'Tony Wager', 'Jean Simmons']","25,406",-
141,You Can't Take It with You,(1938),Passed,126 min,"Comedy, Drama, Romance",7.8,-,"The son of a snobbish Wall Street banker becomes engaged to a woman from a good-natured but decidedly eccentric family, not realizing that his father is trying to force her family from their home for a real estate development.",['Frank Capra'],"['Jean Arthur', 'James Stewart', 'Lionel Barrymore', 'Edward Arnold']","26,805",$4.66M
142,The Postman,(1994),PG,108 min,"Biography, Comedy, Drama",7.8,81        ,"A simple Italian postman learns to love poetry while delivering mail to a famous poet, and then uses this to woo local beauty Beatrice.","['Michael Radford', 'Massimo Troisi']","['Massimo Troisi', 'Philippe Noiret', 'Maria Grazia Cucinotta', 'Renato Scarpa']","37,709",$21.85M
143,L'Avventura,(1960),Not Rated,144 min,"Drama, Mystery, Romance",7.8,-,"A woman disappears during a Mediterranean boating trip. During the search, her lover and her best friend become attracted to each other.",['Michelangelo Antonioni'],"['Gabriele Ferzetti', 'Monica Vitti', 'Lea Massari', 'Dominique Blanchar']","31,141",-
144,That Obscure Object of Desire,(1977),R,103 min,"Comedy, Drama, Romance",7.8,84        ,"Recounted in flashback are the romantic perils of Mathieu, a middle-aged French sophisticate as he falls for his nineteen-year-old former chambermaid Conchita.",['Luis Buñuel'],"['Fernando Rey', 'Carole Bouquet', 'Ángela Molina', 'Julien Bertheau']","23,874",$0.06M
145,Eat Drink Man Woman,(1994),Not Rated,124 min,"Comedy, Drama, Romance",7.8,80        ,A senior chef lives with his three grown daughters; the middle one finds her future plans affected by unexpected events and the life changes of the other household members.,['Ang Lee'],"['Sihung Lung', 'Kuei-Mei Yang', 'Yu-Wen Wang', 'Chien-Lien Wu']","22,184",$7.29M
146,Millennium Actress,(2001),PG,87 min,"Animation, Drama, Fantasy",7.8,70        ,A TV interviewer and his cameraman meet a former actress and travel through her memories and career.,['Satoshi Kon'],"['Miyoko Shôji', 'Shôzô Îzuka', 'Mami Koyama', 'Fumiko Orikasa']","29,803",$0.19M
147,The Ghost and Mrs. Muir,(1947),Not Rated,104 min,"Comedy, Drama, Fantasy",7.8,-,"In 1900, a young widow finds her seaside cottage is haunted and forms a unique relationship with the ghost.",['Joseph L. Mankiewicz'],"['Gene Tierney', 'Rex Harrison', 'George Sanders', 'Edna Best']","20,035",-
148,Veer-Zaara,(2004),Not Rated,192 min,"Drama, Family, Musical",7.8,67        ,"""Veer-Zaara"" is a saga of love, separation, courage, and sacrifice. A love story that is an inspiration and will remain a legend forever.",['Yash Chopra'],"['Shah Rukh Khan', 'Preity G Zinta', 'Rani Mukerji', 'Kirron Kher']","54,946",$2.92M
149,Mr. Deeds Goes to Town,(1936),Not Rated,115 min,"Comedy, Drama, Romance",7.8,-,A unassuming greeting card poet from a small town in Vermont heads to New York City upon inheriting a massive fortune and is immediately hounded by those who wish to take advantage of him.,['Frank Capra'],"['Gary Cooper', 'Jean Arthur', 'George Bancroft', 'Lionel Stander']","22,390",-
150,Ninotchka,(1939),Not Rated,110 min,"Comedy, Romance",7.8,-,A stern Soviet woman sent to Paris to supervise the sale of jewels seized from Russian nobles finds herself attracted to a man who represents everything she is supposed to detest.,['Ernst Lubitsch'],"['Greta Garbo', 'Melvyn Douglas', 'Ina Claire', 'Bela Lugosi']","21,880",$1.19M
151,Lakshya,(2004),Not Rated,186 min,"Action, Drama, Romance",7.8,-,"An aimless, jobless, irresponsible grown man joins the army and matures into a battlefield hero.",['Farhan Akhtar'],"['Hrithik Roshan', 'Preity G Zinta', 'Amitabh Bachchan', 'Om Puri']","24,248",$0.75M
152,Vicky Donor,(2012),Not Rated,126 min,"Comedy, Romance",7.8,-,"A man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic.",['Shoojit Sircar'],"['Ayushmann Khurrana', 'Yami Gautam', 'Annu Kapoor', 'Dolly Ahluwalia']","44,339",$0.17M
153,Blue Is the Warmest Colour,(2013),NC-17,180 min,"Drama, Romance",7.7,90        ,"Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire and to assert herself as a woman and as an adult. In front of others, Adèle grows, seeks herself, loses herself, and ultimately finds herself through love and loss.",['Abdellatif Kechiche'],"['Léa Seydoux', 'Adèle Exarchopoulos', 'Salim Kechiouche', 'Aurélien Recoing']","157,336",$2.20M
154,Tangled,(2010),PG,100 min,"Animation, Adventure, Comedy",7.7,71        ,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.","['Nathan Greno', 'Byron Howard']","['Mandy Moore', 'Zachary Levi', 'Donna Murphy', 'Ron Perlman']","469,890",$200.82M
155,Silver Linings Playbook,(2012),R,122 min,"Comedy, Drama, Romance",7.7,81        ,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.",['David O. Russell'],"['Bradley Cooper', 'Jennifer Lawrence', 'Robert De Niro', 'Jacki Weaver']","721,926",$132.09M
156,500 Days of Summer,(2009),PG-13,95 min,"Comedy, Drama, Romance",7.7,76        ,"After being dumped by the girl he believes to be his soulmate, hopeless romantic Tom Hansen reflects on their relationship to try and figure out where things went wrong and how he can win her back.",['Marc Webb'],"['Zooey Deschanel', 'Joseph Gordon-Levitt', 'Geoffrey Arend', 'Chloë Grace Moretz']","531,203",$32.39M
157,Brokeback Mountain,(2005),R,134 min,"Drama, Romance",7.7,87        ,Ennis and Jack are two shepherds who develop a sexual and emotional relationship. Their relationship becomes complicated when both of them get married to their respective girlfriends.,['Ang Lee'],"['Jake Gyllenhaal', 'Heath Ledger', 'Michelle Williams', 'Randy Quaid']","367,922",$83.04M
158,The Last of the Mohicans,(1992),R,112 min,"Action, Adventure, Drama",7.7,76        ,Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.,['Michael Mann'],"['Daniel Day-Lewis', 'Madeleine Stowe', 'Russell Means', 'Eric Schweig']","177,764",$75.51M
