,title,year,certificate,time,genre,rating,metascore,simple_desc,directors,stars,votes,gross
0,Whiplash,(2014),R,106 min,"Drama, Music",8.5,89        ,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,['Damien Chazelle'],"['Miles Teller', 'J.K. Simmons', 'Melissa Benoist', 'Paul Reiser']","906,277",$13.09M
1,The Pianist,(2002),R,150 min,"Biography, Drama, Music",8.5,85        ,A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.,['Roman Polanski'],"['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Emilia Fox']","857,182",$32.57M
2,Coco,(I) (2017),PG,105 min,"Animation, Adventure, Comedy",8.4,81        ,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.","['Lee Unkrich', 'Adrian Molina']","['Anthony Gonzalez', 'Gael García Bernal', 'Benjamin Bratt', 'Alanna Ubach']","535,622",$209.73M
3,Amadeus,(1984),R,160 min,"Biography, Drama, Music",8.4,88        ,"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart's talent and claimed to have murdered him.",['Milos Forman'],"['F. Murray Abraham', 'Tom Hulce', 'Elizabeth Berridge', 'Roy Dotrice']","410,050",$51.97M
4,Green Book,(2018),PG-13,130 min,"Biography, Comedy, Drama",8.2,69        ,A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.,['Peter Farrelly'],"['Viggo Mortensen', 'Mahershala Ali', 'Linda Cardellini', 'Sebastian Maniscalco']","520,159",$85.08M
5,Some Like It Hot,(1959),Passed,121 min,"Comedy, Music, Romance",8.2,98        ,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",['Billy Wilder'],"['Marilyn Monroe', 'Tony Curtis', 'Jack Lemmon', 'George Raft']","273,382",$25.00M
6,Farewell My Concubine,(1993),R,171 min,"Drama, Music, Romance",8.1,83        ,Two boys meet at an opera training school in Peking in 1924. Their resulting friendship will span nearly 70 years and will endure some of the most troublesome times in China's history.,['Kaige Chen'],"['Leslie Cheung', 'Fengyi Zhang', 'Gong Li', 'You Ge']","30,900",$5.22M
7,The Red Shoes,(1948),Not Rated,135 min,"Drama, Music, Romance",8.1,-,A young ballet dancer is torn between the man she loves and her pursuit to become a prima ballerina.,"['Michael Powell', 'Emeric Pressburger']","['Anton Walbrook', 'Marius Goring', 'Moira Shearer', 'Robert Helpmann']","36,880",$10.90M
8,Autumn Sonata,(1978),PG,99 min,"Drama, Music",8.1,-,"A devoted wife is visited by her mother, a successful concert pianist who had little time for her when she was young.",['Ingmar Bergman'],"['Ingrid Bergman', 'Liv Ullmann', 'Lena Nyman', 'Halvar Björk']","35,893",-
9,La La Land,(2016),PG-13,128 min,"Comedy, Drama, Music",8.0,94        ,"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",['Damien Chazelle'],"['Ryan Gosling', 'Emma Stone', 'Rosemarie DeWitt', 'J.K. Simmons']","616,301",$151.10M
10,CODA,(2021),PG-13,111 min,"Comedy, Drama, Music",8.0,72        ,"As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her passion at Berklee College of Music and her fear of abandoning her parents.",['Sian Heder'],"['Emilia Jones', 'Marlee Matlin', 'Troy Kotsur', 'Daniel Durant']","146,532",-
11,Soul,(2020),PG,100 min,"Animation, Adventure, Comedy",8.0,83        ,"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.","['Pete Docter', 'Kemp Powers']","['Jamie Foxx', 'Tina Fey', 'Graham Norton', 'Rachel House']","346,142",-
12,Pink Floyd: The Wall,(1982),R,95 min,"Drama, Fantasy, Music",8.0,47        ,A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,['Alan Parker'],"['Bob Geldof', 'Christine Hargreaves', 'James Laurenson', 'Eleanor David']","83,085",$22.24M
13,The Legend of 1900,(1998),R,169 min,"Drama, Music, Romance",8.0,58        ,"A baby boy discovered on an ocean liner in 1900 grows into a musical prodigy, never setting foot on land.",['Giuseppe Tornatore'],"['Tim Roth', 'Pruitt Taylor Vince', 'Mélanie Thierry', 'Bill Nunn']","66,694",$0.26M
14,Limelight,(1952),G,137 min,"Drama, Music, Romance",8.0,84        ,A fading comedian and a suicidally despondent ballet dancer must look to each other to find purpose and hope in their lives.,['Charles Chaplin'],"['Charles Chaplin', 'Claire Bloom', 'Nigel Bruce', 'Buster Keaton']","21,255",$1.00M
15,Almost Famous,(2000),R,122 min,"Adventure, Comedy, Drama",7.9,90        ,A high-school boy in the early 1970s is given the chance to write a story for Rolling Stone magazine about an up-and-coming rock band as he accompanies them on their concert tour.,['Cameron Crowe'],"['Billy Crudup', 'Patrick Fugit', 'Kate Hudson', 'Frances McDormand']","283,979",$32.53M
16,Bohemian Rhapsody,(2018),PG-13,134 min,"Biography, Drama, Music",7.9,49        ,"The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).",['Bryan Singer'],"['Rami Malek', 'Lucy Boynton', 'Gwilym Lee', 'Ben Hardy']","556,669",$216.43M
17,The Blues Brothers,(1980),R,133 min,"Action, Adventure, Comedy",7.9,60        ,"Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&B band and save the Catholic home where the two were raised, outrunning the police as they tear through Chicago.",['John Landis'],"['John Belushi', 'Dan Aykroyd', 'Cab Calloway', 'John Candy']","206,025",$57.23M
18,This Is Spinal Tap,(1984),R,82 min,"Comedy, Music",7.9,92        ,"Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DiBergi on what proves to be a fateful tour.",['Rob Reiner'],"['Rob Reiner', 'Michael McKean', 'Christopher Guest', 'Kimberly Stringer']","143,003",$4.74M
19,Sing Street,(2016),PG-13,106 min,"Comedy, Drama, Music",7.9,79        ,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,['John Carney'],"['Ferdia Walsh-Peelo', 'Aidan Gillen', 'Maria Doyle Kennedy', 'Jack Reynor']","97,355",$3.24M
20,Three Colors: Blue,(1993),R,94 min,"Drama, Music, Mystery",7.9,87        ,A woman struggles to find a way to live her life after the death of her husband and child.,['Krzysztof Kieslowski'],"['Juliette Binoche', 'Zbigniew Zamachowski', 'Julie Delpy', 'Benoît Régent']","106,145",$1.32M
21,Cléo from 5 to 7,(1962),Not Rated,90 min,"Comedy, Drama, Music",7.9,87        ,"Cleo, a singer and hypochondriac, becomes increasingly worried that she might have cancer while awaiting test results from her doctor.",['Agnès Varda'],"['Corinne Marchand', 'Antoine Bourseiller', 'Dominique Davray', 'Dorothée Blanck']","24,608",-
22,Gully Boy,(2019),Not Rated,154 min,"Drama, Music, Romance",7.9,65        ,A coming-of-age story based on the lives of street rappers in Mumbai.,['Zoya Akhtar'],"['Ranveer Singh', 'Alia Bhatt', 'Siddhant Chaturvedi', 'Vijay Raaz']","41,369",$5.57M
23,Walk the Line,(2005),PG-13,136 min,"Biography, Drama, Music",7.8,72        ,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",['James Mangold'],"['Joaquin Phoenix', 'Reese Witherspoon', 'Ginnifer Goodwin', 'Robert Patrick']","257,512",$119.52M
24,Straight Outta Compton,(2015),R,147 min,"Biography, Drama, History",7.8,72        ,"The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.",['F. Gary Gray'],"[""O'Shea Jackson Jr."", 'Corey Hawkins', 'Jason Mitchell', 'Neil Brown Jr.']","209,318",$161.20M
25,All That Jazz,(1979),R,123 min,"Drama, Music, Musical",7.8,72        ,"Director/choreographer Bob Fosse tells his own life story as he details the sordid career of Joe Gideon, a womanizing, drug-using dancer.",['Bob Fosse'],"['Roy Scheider', 'Jessica Lange', 'Ann Reinking', 'Leland Palmer']","33,466",$37.82M
26,Cabaret,(1972),PG,124 min,"Drama, Music, Musical",7.8,80        ,A female girlie club entertainer in Weimar Republic era Berlin romances two men while the Nazi Party rises to power around them.,['Bob Fosse'],"['Liza Minnelli', 'Michael York', 'Helmut Griem', 'Joel Grey']","57,155",$42.77M
27,Once,(I) (2007),R,86 min,"Drama, Music, Romance",7.8,90        ,"A modern-day musical about a busker and an immigrant and their eventful week in Dublin, as they write, rehearse and record songs that tell their love story.",['John Carney'],"['Glen Hansard', 'Markéta Irglová', 'Hugh Walsh', 'Gerard Hendrick']","118,836",$9.44M
28,The Chorus,(2004),PG-13,97 min,"Comedy, Drama, Music",7.8,56        ,The new teacher at a severely administered boys' boarding school works to positively affect the students' lives through music.,['Christophe Barratier'],"['Gérard Jugnot', 'François Berléand', 'Jean-Baptiste Maunier', 'Kad Merad']","64,666",$3.64M
29,A Night at the Opera,(1935),Passed,96 min,"Comedy, Music, Musical",7.8,-,A sly business manager and the wacky friends of two opera singers in Italy help them achieve success in America while humiliating their stuffy and snobbish enemies.,"['Sam Wood', 'Edmund Goulding']","['Groucho Marx', 'Chico Marx', 'Harpo Marx', 'Kitty Carlisle']","33,724",$2.54M
30,Secret Superstar,(2017),Not Rated,150 min,"Drama, Music",7.8,-,A talented teenage singer-songwriter living amid domestic abuse becomes a YouTube sensation after a video in which she hides her identity goes viral.,['Advait Chandan'],"['Zaira Wasim', 'Meher Vij', 'Raj Arjun', 'Aamir Khan']","27,793",-
31,"O Brother, Where Art Thou?",(2000),PG-13,107 min,"Adventure, Comedy, Crime",7.7,69        ,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.","['Joel Coen', 'Ethan Coen']","['George Clooney', 'John Turturro', 'Tim Blake Nelson', 'John Goodman']","320,170",$45.51M
32,Sound of Metal,(2019),R,120 min,"Drama, Music",7.7,82        ,A heavy metal drummer's life is turned upside down when he begins to lose his hearing and he must confront a future filled with silence.,['Darius Marder'],"['Riz Ahmed', 'Olivia Cooke', 'Paul Raci', 'Lauren Ridloff']","137,247",-
33,Ray,(I) (2004),PG-13,152 min,"Biography, Drama, Music",7.7,73        ,"The story of the life and career of the legendary rhythm and blues musician Ray Charles, from his humble beginnings in the South, where he went blind at age seven, to his meteoric rise to stardom during the 1950s and 1960s.",['Taylor Hackford'],"['Jamie Foxx', 'Regina King', 'Kerry Washington', 'Clifton Powell']","152,146",$75.33M
34,Billy Elliot,(2000),R,110 min,"Drama, Music",7.7,74        ,A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.,['Stephen Daldry'],"['Jamie Bell', 'Julie Walters', 'Jean Heywood', 'Jamie Draven']","138,522",$22.00M
35,Fantasia,(1940),G,124 min,"Animation, Family, Fantasy",7.7,96        ,"A collection of animated interpretations of great works of Western classical music, ranging from the abstract to depictions of mythology and fantasy, and settings including the prehistoric, supernatural and sacred.","['James Algar', 'Samuel Armstrong', 'Ford Beebe Jr.', 'Norman Ferguson', 'David Hand', 'Jim Handley', 'T. Hee', 'Wilfred Jackson', 'Hamilton Luske', 'Bill Roberts', 'Paul Satterfield', 'Ben Sharpsteen']","['Leopold Stokowski', 'Deems Taylor', 'The Philadelphia Orchestra', 'Corey Burton']","99,864",$76.41M
36,The Double Life of Véronique,(1991),R,98 min,"Drama, Fantasy, Music",7.7,86        ,"Two parallel stories about two identical women; one living in Poland, the other in France. They don't know each other, but their lives are nevertheless profoundly connected.",['Krzysztof Kieslowski'],"['Irène Jacob', 'Wladyslaw Kowalski', 'Halina Gryglaszewska', 'Kalina Jedrusik']","50,814",$2.00M
37,The Broken Circle Breakdown,(2012),Not Rated,111 min,"Drama, Music, Romance",7.7,70        ,"Elise and Didier fall in love at first sight, in spite of their differences. He talks, she listens. He's a romantic atheist, she's a religious realist. When their daughter becomes seriously ill, their love is put on trial.",['Felix van Groeningen'],"['Veerle Baetens', 'Johan Heldenbergh', 'Nell Cattrysse', 'Geert Van Rampelberg']","42,051",$0.18M
38,Hedwig and the Angry Inch,(2001),R,95 min,"Comedy, Drama, Music",7.7,85        ,A gender-queer punk-rock singer from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.,['John Cameron Mitchell'],"['John Cameron Mitchell', 'Miriam Shor', 'Stephen Trask', 'Theodore Liscinski']","36,519",$3.03M
39,The Triplets of Belleville,(2003),PG-13,80 min,"Animation, Adventure, Comedy",7.7,91        ,"When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him.",['Sylvain Chomet'],"['Michèle Caucheteux', 'Jean-Claude Donda', 'Michel Robin', 'Monica Viegas']","55,751",$7.00M
40,Rockstar,(2011),Not Rated,159 min,"Drama, Music, Romance",7.7,-,"Janardhan Jakhar chases his dreams of becoming a big Rock star, during which he falls in love with Heer.",['Imtiaz Ali'],"['Ranbir Kapoor', 'Nargis Fakhri', 'Shammi Kapoor', 'Kumud Mishra']","46,377",$0.99M
41,Joyeux Noel,(2005),PG-13,116 min,"Drama, History, Music",7.7,70        ,"In December 1914, an unofficial Christmas truce on the Western Front allows soldiers from opposing sides of the First World War to gain insight into each other's way of life.",['Christian Carion'],"['Diane Kruger', 'Benno Fürmann', 'Guillaume Canet', 'Natalie Dessay']","30,791",$1.05M
42,Rock On!!,(2008),Not Rated,145 min,"Drama, Music",7.7,-,Four friends reunite to relive their moments of glory as a rock band.,['Abhishek Kapoor'],"['Arjun Rampal', 'Farhan Akhtar', 'Luke Kenny', 'Purab Kohli']","22,536",-
43,Baby Driver,(2017),R,113 min,"Action, Crime, Drama",7.6,86        ,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",['Edgar Wright'],"['Ansel Elgort', 'Jon Bernthal', 'Jon Hamm', 'Eiza González']","567,587",$107.83M
44,A Star Is Born,(2018),R,136 min,"Drama, Music, Romance",7.6,88        ,A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,['Bradley Cooper'],"['Lady Gaga', 'Bradley Cooper', 'Sam Elliott', 'Greg Grunberg']","398,057",$215.29M
45,The Commitments,(1991),R,118 min,"Comedy, Drama, Music",7.6,73        ,"Jimmy Rabbitte, an unemployed Dublin boy, decides to put together a soul band made up entirely of the Irish working class.",['Alan Parker'],"['Robert Arkins', 'Michael Aherne', 'Angeline Ball', 'Maria Doyle Kennedy']","36,982",$14.92M
46,Nashville,(1975),R,160 min,"Comedy, Drama, Music",7.6,96        ,"Over the course of a few hectic days, numerous interrelated people prepare for a political convention.",['Robert Altman'],"['Keith Carradine', 'Karen Black', 'Ronee Blakley', 'Shelley Duvall']","27,415",$14.82M
47,Victor/Victoria,(1982),PG,134 min,"Comedy, Music, Romance",7.6,84        ,"A struggling female soprano finds work playing a male female impersonator, but it complicates her personal life.",['Blake Edwards'],"['Julie Andrews', 'James Garner', 'Robert Preston', 'Lesley Ann Warren']","22,615",$21.93M
48,La Vie En Rose,(2007),PG-13,140 min,"Biography, Drama, Music",7.6,66        ,"Biopic of the iconic French singer Édith Piaf. Raised by her grandmother in a brothel, she was discovered while singing on a street corner at the age of 19. Despite her success, Piaf's life was filled with tragedy.",['Olivier Dahan'],"['Marion Cotillard', 'Sylvie Testud', 'Pascal Greggory', 'Emmanuelle Seigner']","88,873",$10.30M
49,Control,(2007),R,122 min,"Biography, Drama, Music",7.6,78        ,"A profile of Ian Curtis, the enigmatic singer of Joy Division whose personal, professional, and romantic troubles led him to commit suicide at the age of 23.",['Anton Corbijn'],"['Sam Riley', 'Samantha Morton', 'Craig Parkinson', 'Alexandra Maria Lara']","66,994",$0.87M
50,Shine,(1996),PG-13,105 min,"Biography, Drama, Music",7.6,87        ,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",['Scott Hicks'],"['Geoffrey Rush', 'Armin Mueller-Stahl', 'Justin Braine', 'Sonia Todd']","55,337",$35.81M
51,The Red Violin,(1998),R,130 min,"Drama, Music, Mystery",7.6,57        ,"A red-colored violin inspires passion, making its way through three centuries over several owners and countries, eventually ending up at an auction where it may find a new owner.",['François Girard'],"['Carlo Cecchi', 'Jean-Luc Bideau', 'Christoph Koncz', 'Jason Flemyng']","33,770",$9.47M
52,Tár,(2022),R,158 min,"Drama, Music",7.5,92        ,"Set in the international world of Western classical music, the film centers on Lydia Tár, widely considered one of the greatest living composer-conductors and the very first female director of a major German orchestra.",['Todd Field'],"['Cate Blanchett', 'Noémie Merlant', 'Nina Hoss', 'Sophie Kauer']","73,271",-
53,The Piano Teacher,(2001),R,131 min,"Drama, Music",7.5,79        ,A young man romantically pursues his masochistic piano teacher.,['Michael Haneke'],"['Isabelle Huppert', 'Annie Girardot', 'Benoît Magimel', 'Susanne Lothar']","67,781",$1.90M
54,The Piano,(1993),R,121 min,"Drama, Music, Romance",7.5,89        ,"In the mid-19th century a mute woman is sent to New Zealand along with her young daughter and prized piano for an arranged marriage to a farmer, but is soon lusted after by a farm worker.",['Jane Campion'],"['Holly Hunter', 'Harvey Keitel', 'Sam Neill', 'Anna Paquin']","91,609",$40.16M
55,"The Adventures of Priscilla, Queen of the Desert",(1994),R,104 min,"Comedy, Music",7.5,70        ,Two drag performers and a transgender woman travel across the desert to perform their unique style of cabaret.,['Stephan Elliott'],"['Hugo Weaving', 'Guy Pearce', 'Terence Stamp', 'Rebel Penfold-Russell']","52,241",$11.22M
56,The Producers,(1967),PG,88 min,"Comedy, Music",7.5,96        ,A stage-play producer devises a plan to make money by producing a sure-fire flop.,['Mel Brooks'],"['Zero Mostel', 'Gene Wilder', 'Dick Shawn', 'Kenneth Mars']","57,771",$0.11M
57,Cold War,(2018),R,89 min,"Drama, Music, Romance",7.5,90        ,"In the 1950s, a music director falls in love with a singer and tries to persuade her to flee communist Poland for France.",['Pawel Pawlikowski'],"['Joanna Kulig', 'Tomasz Kot', 'Borys Szyc', 'Agata Kulesza']","59,511",$4.57M
58,High Fidelity,(2000),R,113 min,"Comedy, Drama, Music",7.4,79        ,"Rob, a record store owner and compulsive list maker, recounts his top five breakups, including the one in progress.",['Stephen Frears'],"['John Cusack', 'Iben Hjejle', 'Todd Louiso', 'Jack Black']","184,636",$27.29M
59,Begin Again,(II) (2013),R,104 min,"Comedy, Drama, Music",7.4,62        ,"A chance encounter between a down-and-out music-business executive and a young singer-songwriter, new to Manhattan, turns into a promising collaboration between the two talents.",['John Carney'],"['Keira Knightley', 'Mark Ruffalo', 'Adam Levine', 'Hailee Steinfeld']","161,171",$16.17M
60,Inside Llewyn Davis,(2013),R,104 min,"Drama, Music",7.4,93        ,A week in the life of a young singer as he navigates the Greenwich Village folk scene of 1961.,"['Ethan Coen', 'Joel Coen']","['Oscar Isaac', 'Carey Mulligan', 'John Goodman', 'Garrett Hedlund']","158,198",$13.24M
61,August Rush,(2007),PG,114 min,"Drama, Music",7.4,38        ,An orphaned musical prodigy uses his gift to try to find his birth parents.,['Kirsten Sheridan'],"['Freddie Highmore', 'Keri Russell', 'Jonathan Rhys Meyers', 'Terrence Howard']","109,232",$31.66M
62,SLC Punk!,(1998),R,97 min,"Comedy, Drama, Music",7.4,50        ,"In the early 1980s Stevo, and Heroin Bob are the only two dedicated punks in conservative Salt Lake City.",['James Merendino'],"['Matthew Lillard', 'Michael A. Goorjian', 'Annabeth Gish', 'Jennifer Lien']","31,210",$0.30M
63,Love & Mercy,(2014),PG-13,121 min,"Biography, Drama, Music",7.4,80        ,"In the 60s, Beach Boys leader Brian Wilson struggles with emerging psychosis as he attempts to craft his avant-garde pop masterpiece. In the 80s, he's a broken, confused man under the 24-hour watch of shady therapist, Dr. Eugene Landy.",['Bill Pohlad'],"['John Cusack', 'Paul Dano', 'Elizabeth Banks', 'Paul Giamatti']","41,019",$12.55M
64,Immortal Beloved,(1994),R,121 min,"Biography, Drama, Music",7.4,-,"The life and death of the legendary Ludwig van Beethoven. Besides all the work he is known for, the composer once wrote a famous love letter to a nameless beloved, and the movie tries to ...                See full summary »",['Bernard Rose'],"['Gary Oldman', 'Jeroen Krabbé', 'Isabella Rossellini', 'Johanna ter Steege']","25,514",$9.91M
65,What's Love Got to Do with It,(1993),R,118 min,"Biography, Drama, Music",7.3,76        ,"The story of singer Tina Turner's rise to stardom and how she gained the courage to break free from her abusive husband, Ike Turner.",['Brian Gibson'],"['Angela Bassett', 'Laurence Fishburne', 'RaéVen Kelly', 'Virginia Capers']","23,249",$39.10M
66,Elvis,(2022),PG-13,159 min,"Biography, Drama, Music",7.3,64        ,"The life of American music icon Elvis Presley, from his childhood to becoming a rock and movie star in the 1950s while maintaining a complex relationship with his manager, Colonel Tom Parker.",['Baz Luhrmann'],"['Tom Hanks', 'Austin Butler', 'Olivia DeJonge', 'Helen Thomson']","209,019",$151.04M
67,Rocketman,(I) (2019),R,121 min,"Biography, Drama, Music",7.3,69        ,A musical fantasy about the fantastical human story of Elton John's breakthrough years.,['Dexter Fletcher'],"['Taron Egerton', 'Jamie Bell', 'Richard Madden', 'Bryce Dallas Howard']","182,496",$96.37M
68,Tarzan,(1999),G,88 min,"Animation, Adventure, Comedy",7.3,79        ,A man raised by gorillas must decide where he really belongs when he discovers he is a human.,"['Chris Buck', 'Kevin Lima']","['Tony Goldwyn', 'Minnie Driver', 'Brian Blessed', 'Glenn Close']","235,415",$171.09M
69,Across the Universe,(2007),PG-13,133 min,"Drama, Fantasy, History",7.3,56        ,The music of The Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.,['Julie Taymor'],"['Evan Rachel Wood', 'Jim Sturgess', 'Joe Anderson', 'Dana Fuchs']","112,362",$24.34M
70,Youth,(I) (2015),R,124 min,"Comedy, Drama, Music",7.3,64        ,A retired orchestra conductor is on vacation with his daughter and his film director best friend in the Alps when he receives an invitation from Queen Elizabeth II to perform for Prince Philip's birthday.,['Paolo Sorrentino'],"['Michael Caine', 'Harvey Keitel', 'Rachel Weisz', 'Jane Fonda']","80,891",$2.70M
71,The Boat That Rocked,(2009),R,117 min,"Comedy, Drama, Music",7.3,58        ,"A band of rogue DJs that captivated Britain, playing the music that defined a generation and standing up to a government that wanted classical music, and nothing else, on the airwaves.",['Richard Curtis'],"['Philip Seymour Hoffman', 'Bill Nighy', 'Nick Frost', 'Michael Hadley']","113,775",$7.99M
72,Hustle & Flow,(2005),R,116 min,"Crime, Drama, Music",7.3,68        ,"With help from his friends, a Memphis pimp in a mid-life crisis attempts to become a successful hip-hop emcee.",['Craig Brewer'],"['Terrence Howard', 'Ludacris', 'Anthony Anderson', 'Taryn Manning']","41,942",$22.20M
73,Phantom of the Paradise,(1974),PG,91 min,"Comedy, Drama, Fantasy",7.3,67        ,"A disfigured composer sells his soul for the woman he loves so that she will perform his music. However, an evil record tycoon betrays him and steals his music to open his rock palace, The Paradise.",['Brian De Palma'],"['Paul Williams', 'William Finley', 'Jessica Harper', 'Gerrit Graham']","20,741",$0.16M
74,Mr. Holland's Opus,(1995),PG,143 min,"Drama, Music",7.3,59        ,A frustrated composer finds fulfillment as a high school music teacher.,['Stephen Herek'],"['Richard Dreyfuss', 'Glenne Headly', 'Jay Thomas', 'Olympia Dukakis']","40,738",$82.57M
75,24 Hour Party People,(2002),R,117 min,"Biography, Comedy, Drama",7.3,85        ,"In 1976, Tony Wilson sets up Factory Records and brings Manchester's music to the world.",['Michael Winterbottom'],"['Steve Coogan', 'Lennie James', 'John Thomson', 'Nigel Pivaro']","38,477",$1.13M
76,School of Rock,(2003),PG-13,109 min,"Comedy, Music",7.2,82        ,"After being kicked out of his rock band, Dewey Finn becomes a substitute teacher of an uptight elementary private school, only to try and turn his class into a rock band.",['Richard Linklater'],"['Jack Black', 'Mike White', 'Joan Cusack', 'Adam Pascal']","316,738",$81.26M
77,8 Mile,(2002),R,110 min,"Drama, Music",7.2,77        ,"Follows a young rapper in the Detroit area, struggling with every aspect of his life, wants to make it big but his friends and foes make this odyssey of rap harder than it may seem.",['Curtis Hanson'],"['Eminem', 'Brittany Murphy', 'Kim Basinger', 'Mekhi Phifer']","302,730",$116.72M
78,Top Secret!,(1984),PG,90 min,"Comedy, Crime, Music",7.2,68        ,An American rock and roll singer (Val Kilmer) becomes involved in a Resistance plot to rescue a scientist (Michael Gough) imprisoned in East Germany.,"['Jim Abrahams', 'David Zucker', 'Jerry Zucker']","['Val Kilmer', 'Omar Sharif', 'Jeremy Kemp', 'Warren Clarke']","69,991",$20.50M
79,The Doors,(1991),R,140 min,"Biography, Drama, Music",7.2,62        ,"The story of the famous and influential 1960s rock band The Doors and its lead singer and composer, Jim Morrison, from his days as a UCLA film student in Los Angeles, to his untimely death in Paris, France at age 27 in 1971.",['Oliver Stone'],"['Val Kilmer', 'Meg Ryan', 'Kyle MacLachlan', 'Frank Whaley']","95,780",$35.18M
80,Crazy Heart,(2009),R,112 min,"Drama, Music, Romance",7.2,83        ,A faded country music musician is forced to reassess his dysfunctional life during a doomed romance that also inspires him.,['Scott Cooper'],"['Jeff Bridges', 'Maggie Gyllenhaal', 'Colin Farrell', 'James Keane']","92,281",$39.46M
81,Strictly Ballroom,(1992),PG,94 min,"Comedy, Drama, Music",7.2,72        ,A maverick dancer risks his career by performing an unusual routine and sets out to succeed with a new partner.,['Baz Luhrmann'],"['Paul Mercurio', 'Tara Morice', 'Bill Hunter', 'Pat Thomson']","28,597",$11.74M
82,Pump Up the Volume,(1990),R,102 min,"Comedy, Drama, Music",7.2,77        ,Mark runs a pirate radio station and causes an uproar when he speaks his mind and enthralls fellow teens.,['Allan Moyle'],"['Christian Slater', 'Samantha Mathis', 'Anthony Luke Lucero', 'Andy Romano']","29,906",$11.54M
83,A Mighty Wind,(2003),PG-13,91 min,"Comedy, Music",7.2,81        ,Mockumentary captures the reunion of 1960s folk trio the Folksmen as they prepare for a show at The Town Hall to memorialize a recently deceased concert promoter.,['Christopher Guest'],"['Christopher Guest', 'Eugene Levy', 'Michael McKean', 'Harry Shearer']","28,815",$17.51M
84,It's All Gone Pete Tong,(2004),R,90 min,"Biography, Comedy, Drama",7.2,56        ,A famous DJ in the Ibiza club scene finds the alcohol and drug-fueled party that is his life threatened by the progressive loss of his hearing.,['Michael Dowse'],"['Paul Kaye', 'Beatriz Batarda', 'Kate Magowan', 'Mike Wilmot']","20,366",$0.12M
85,Brassed Off,(1996),R,108 min,"Comedy, Drama, Music",7.2,60        ,"The coal mine in a northern English village may be closing, which would also mean the end of the miners' brass band.",['Mark Herman'],"['Pete Postlethwaite', 'Tara Fitzgerald', 'Ewan McGregor', 'Stephen Tompkinson']","20,415",$2.56M
86,Rab Ne Bana Di Jodi,(2008),Not Rated,167 min,"Comedy, Drama, Music",7.2,-,"A breathtaking, goose flesh igniting, awe inspiring love journey of an ordinary man Suri and his 'total opposite' love Taani.",['Aditya Chopra'],"['Shah Rukh Khan', 'Anushka Sharma', 'Vinay Pathak', 'M.K. Raina']","50,692",$2.07M
87,Sweet and Lowdown,(1999),PG-13,95 min,"Comedy, Drama, Music",7.2,70        ,"In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.",['Woody Allen'],"['Sean Penn', 'Samantha Morton', 'Woody Allen', 'Ben Duncan']","35,861",$4.20M
