,title,year,certificate,time,genre,rating,metascore,simple_desc,directors,stars,votes,gross
0,Alien,(1979),R,117 min,"Horror, Sci-Fi",8.5,89        ,The crew of a commercial spacecraft encounter a deadly lifeform after investigating an unknown transmission.,['Ridley Scott'],"['Sigourney Weaver', 'Tom Skerritt', 'John Hurt', 'Veronica Cartwright']","904,275",$78.90M
1,Psycho,(1960),R,109 min,"Horror, Mystery, Thriller",8.5,97        ,"A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run and checks into a remote motel run by a young man under the domination of his mother.",['Alfred Hitchcock'],"['Anthony Perkins', 'Janet Leigh', 'Vera Miles', 'John Gavin']","688,388",$32.00M
2,The Shining,(1980),R,146 min,"Drama, Horror",8.4,66        ,"A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.",['Stanley Kubrick'],"['Jack Nicholson', 'Shelley Duvall', 'Danny Lloyd', 'Scatman Crothers']","1,050,340",$44.02M
3,The Thing,(1982),16+,109 min,"Horror, Mystery, Sci-Fi",8.2,57        ,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,['John Carpenter'],"['Kurt Russell', 'Wilford Brimley', 'Keith David', 'Richard Masur']","439,203",$13.78M
4,Tumbbad,(2018),Not Rated,104 min,"Drama, Fantasy, Horror",8.2,-,A mythological story about a goddess who created the entire universe. The plot revolves around the consequences when humans build a temple for her first-born.,"['Rahi Anil Barve', 'Anand Gandhi', 'Adesh Prasad']","['Sohum Shah', 'Jyoti Malshe', 'Anita Date-Kelkar', 'Ronjini Chakraborty']","53,128",-
5,The Exorcist,(1973),R,122 min,Horror,8.1,81        ,"When a teenage girl is possessed by a mysterious entity, her mother seeks the help of two priests to save her daughter.",['William Friedkin'],"['Ellen Burstyn', 'Max von Sydow', 'Linda Blair', 'Lee J. Cobb']","421,758",$232.91M
6,Diabolique,(1955),Not Rated,117 min,"Crime, Drama, Horror",8.1,-,The wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi.,['Henri-Georges Clouzot'],"['Simone Signoret', 'Véra Clouzot', 'Paul Meurisse', 'Charles Vanel']","67,427",$1.09M
7,Rosemary's Baby,(1968),Approved,137 min,"Drama, Horror",8.0,96        ,"A young couple trying for a baby moves into an aging, ornate apartment building on Central Park West, where they find themselves surrounded by peculiar neighbors.",['Roman Polanski'],"['Mia Farrow', 'John Cassavetes', 'Ruth Gordon', 'Sidney Blackmer']","223,759",-
8,What Ever Happened to Baby Jane?,(1962),Passed,134 min,"Drama, Horror, Thriller",8.0,75        ,A former child star torments her paraplegic sister in their decaying Hollywood mansion.,['Robert Aldrich'],"['Bette Davis', 'Joan Crawford', 'Victor Buono', 'Wesley Addy']","58,841",$4.05M
9,The Cabinet of Dr. Caligari,(1920),Not Rated,67 min,"Horror, Mystery, Thriller",8.0,-,"Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders.",['Robert Wiene'],"['Werner Krauss', 'Conrad Veidt', 'Friedrich Feher', 'Lil Dagover']","66,681",-
10,The Blue Elephant,(2014),Not Rated,170 min,"Drama, Horror, Mystery",8.0,-,"While trying to help an inmate at the mental hospital, a psychotherapist unravels mysteries he never thought existed.",['Marwan Hamed'],"['Karim Abdel Aziz', 'Khaled El-Sawi', 'Nilli Karim', 'Mohamed Mamdouh']","29,120",-
11,Shaun of the Dead,(2004),R,99 min,"Comedy, Horror",7.9,76        ,"The uneventful, aimless lives of a London electronics salesman and his layabout roommate are disrupted by the zombie apocalypse.",['Edgar Wright'],"['Simon Pegg', 'Nick Frost', 'Kate Ashfield', 'Lucy Davis']","571,747",$13.54M
12,Nosferatu,(1922),Not Rated,94 min,"Fantasy, Horror",7.9,-,Vampire Count Orlok expresses interest in a new residence and real estate agent Hutter's wife.,['F.W. Murnau'],"['Max Schreck', 'Alexander Granach', 'Gustav von Wangenheim', 'Greta Schröder']","100,843",-
13,Let the Right One In,(2008),R,114 min,"Drama, Fantasy, Horror",7.9,82        ,"Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.",['Tomas Alfredson'],"['Kåre Hedebrant', 'Lina Leandersson', 'Per Ragnar', 'Henrik Dahl']","221,512",$2.12M
14,King Kong,(1933),Passed,100 min,"Adventure, Horror, Sci-Fi",7.9,92        ,"A film crew goes to a tropical island for a location shoot, where they capture a colossal ape who takes a shine to their blonde starlet, and bring him back to New York City.","['Merian C. Cooper', 'Ernest B. Schoedsack']","['Fay Wray', 'Robert Armstrong', 'Bruce Cabot', 'Frank Reicher']","87,963",$10.00M
15,Onibaba,(1964),Not Rated,103 min,"Drama, Horror, Thriller",7.9,-,"Two women kill samurai and sell their belongings for a living. While one of them is having an affair with their neighbor, the other woman meets a mysterious samurai wearing a bizarre mask.",['Kaneto Shindô'],"['Nobuko Otowa', 'Jitsuko Yoshimura', 'Kei Satô', 'Jûkichi Uno']","20,157",-
16,Get Out,(I) (2017),R,104 min,"Horror, Mystery, Thriller",7.8,85        ,"A young African-American visits his White girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",['Jordan Peele'],"['Daniel Kaluuya', 'Allison Williams', 'Bradley Whitford', 'Catherine Keener']","641,628",$176.04M
17,Predator,(1987),R,107 min,"Action, Adventure, Horror",7.8,47        ,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,['John McTiernan'],"['Arnold Schwarzenegger', 'Carl Weathers', 'Kevin Peter Hall', 'Elpidia Carrillo']","434,872",$59.74M
18,I Saw the Devil,(2010),Not Rated,144 min,"Action, Crime, Drama",7.8,67        ,A secret agent exacts revenge on a serial killer through a series of captures and releases.,['Jee-woon Kim'],"['Lee Byung-hun', 'Choi Min-sik', 'Jeon Gook-hwan', 'Ho-jin Chun']","137,329",$0.13M
19,Dawn of the Dead,(1978),Unrated,127 min,"Horror, Thriller",7.8,71        ,"During an escalating zombie epidemic, two Philadelphia SWAT team members, a traffic reporter and his TV executive girlfriend seek refuge in a secluded shopping mall.",['George A. Romero'],"['David Emge', 'Ken Foree', 'Scott H. Reiniger', 'Gaylen Ross']","124,294",$5.10M
20,Night of the Living Dead,(1968),Not Rated,96 min,"Horror, Thriller",7.8,89        ,A ragtag group of Pennsylvanians barricade themselves in an old farmhouse to remain safe from a horde of flesh-eating ghouls that are ravaging the East Coast of the United States.,['George A. Romero'],"['Duane Jones', ""Judith O'Dea"", 'Karl Hardman', 'Marilyn Eastman']","133,338",$0.09M
21,Freaks,(1932),Not Rated,64 min,"Drama, Horror",7.8,80        ,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.",['Tod Browning'],"['Wallace Ford', 'Leila Hyams', 'Olga Baclanova', 'Roscoe Ates']","48,329",$0.63M
22,Frankenstein,(1931),Passed,70 min,"Drama, Horror, Sci-Fi",7.8,91        ,Dr. Frankenstein dares to tamper with life and death by creating a human monster out of lifeless body parts.,['James Whale'],"['Colin Clive', 'Mae Clarke', 'Boris Karloff', 'John Boles']","75,709",-
23,The Innocents,(1961),Not Rated,100 min,Horror,7.8,88        ,A young governess for two children becomes convinced that the house and grounds are haunted.,['Jack Clayton'],"['Deborah Kerr', 'Peter Wyngarde', 'Megs Jenkins', 'Michael Redgrave']","31,659",$2.62M
24,The Bride of Frankenstein,(1935),Not Rated,75 min,"Drama, Horror, Sci-Fi",7.8,95        ,"Mary Shelley reveals the main characters of her novel survived: Dr. Frankenstein, goaded by an even madder scientist, builds his monster a mate.",['James Whale'],"['Boris Karloff', 'Elsa Lanchester', 'Colin Clive', 'Valerie Hobson']","50,569",$4.36M
25,Evil Dead II,(1987),R,84 min,"Comedy, Horror",7.7,72        ,The lone survivor of an onslaught of flesh-possessing spirits holes up in a cabin with a group of strangers while the demons continue their attack.,['Sam Raimi'],"['Bruce Campbell', 'Sarah Berry', 'Dan Hicks', 'Kassie Wesley DePaiva']","173,601",$5.92M
26,Halloween,(1978),R,91 min,"Horror, Thriller",7.7,87        ,"Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",['John Carpenter'],"['Donald Pleasence', 'Jamie Lee Curtis', 'Tony Moran', 'Nancy Kyes']","288,940",$47.00M
27,Invasion of the Body Snatchers,(1956),Approved,80 min,"Drama, Horror, Sci-Fi",7.7,92        ,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,['Don Siegel'],"['Kevin McCarthy', 'Dana Wynter', 'Larry Gates', 'King Donovan']","52,228",-
28,American Psycho,(2000),R,102 min,"Crime, Drama, Horror",7.6,64        ,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",['Mary Harron'],"['Christian Bale', 'Justin Theroux', 'Josh Lucas', 'Bill Sage']","657,400",$15.07M
29,Saw,(2004),R,103 min,"Horror, Mystery, Thriller",7.6,46        ,"Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.",['James Wan'],"['Cary Elwes', 'Leigh Whannell', 'Danny Glover', 'Ken Leung']","435,689",$56.00M
30,Train to Busan,(2016),Not Rated,118 min,"Action, Horror, Thriller",7.6,73        ,"While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan.",['Sang-ho Yeon'],"['Gong Yoo', 'Jung Yu-mi', 'Ma Dong-seok', 'Su-an Kim']","235,072",$2.13M
31,Zombieland,(2009),R,88 min,"Action, Comedy, Horror",7.6,73        ,"A shy student trying to reach his family in Ohio, a gun-toting bruiser in search of the last Twinkie and a pair of sisters striving to get to an amusement park join forces in a trek across a zombie-filled America.",['Ruben Fleischer'],"['Jesse Eisenberg', 'Emma Stone', 'Woody Harrelson', 'Abigail Breslin']","595,901",$75.59M
32,The Birds,(1963),PG-13,119 min,"Drama, Horror, Mystery",7.6,90        ,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,['Alfred Hitchcock'],"['Rod Taylor', 'Tippi Hedren', 'Jessica Tandy', 'Suzanne Pleshette']","196,232",$11.40M
33,The Fly,(1986),R,96 min,"Drama, Horror, Sci-Fi",7.6,79        ,A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.,['David Cronenberg'],"['Jeff Goldblum', 'Geena Davis', 'John Getz', 'Joy Boushel']","191,311",$40.46M
34,The Others,(2001),PG-13,104 min,"Horror, Mystery, Thriller",7.6,74        ,A woman who lives in her darkened old family house with her two photosensitive children becomes convinced that the home is haunted.,['Alejandro Amenábar'],"['Nicole Kidman', 'Christopher Eccleston', 'Fionnula Flanagan', 'Alakina Mann']","376,965",$96.52M
35,What We Do in the Shadows,(2014),R,86 min,"Comedy, Horror",7.6,76        ,"Viago, Deacon, and Vladislav are vampires who are struggling with the mundane aspects of modern life, like paying rent, keeping up with the chore wheel, trying to get into nightclubs, and overcoming flatmate conflicts.","['Jemaine Clement', 'Taika Waititi']","['Jemaine Clement', 'Taika Waititi', 'Cori Gonzalez-Macuer', 'Jonny Brugh']","190,340",$3.33M
36,The Skin I Live In,(2011),R,120 min,"Drama, Horror, Mystery",7.6,70        ,"A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.",['Pedro Almodóvar'],"['Antonio Banderas', 'Elena Anaya', 'Jan Cornet', 'Marisa Paredes']","158,540",$3.19M
37,Peeping Tom,(1960),Not Rated,101 min,"Drama, Horror, Thriller",7.6,-,"A young man murders women, using a movie camera to film their dying expressions of terror.",['Michael Powell'],"['Karlheinz Böhm', 'Anna Massey', 'Moira Shearer', 'Maxine Audley']","37,216",$0.08M
38,Eyes Without a Face,(1960),Not Rated,90 min,"Drama, Horror",7.6,90        ,A surgeon causes an accident which leaves his daughter disfigured and goes to extreme lengths to give her a new face.,['Georges Franju'],"['Pierre Brasseur', 'Alida Valli', 'Juliette Mayniel', 'Alexandre Rignault']","33,286",$0.05M
39,Repulsion,(1965),Not Rated,105 min,"Drama, Horror, Thriller",7.6,91        ,A sex-repulsed woman who disapproves of her sister's boyfriend sinks into depression and has horrific visions of rape and violence.,['Roman Polanski'],"['Catherine Deneuve', 'Ian Hendry', 'John Fraser', 'Yvonne Furneaux']","54,996",-
40,Vampire Hunter D: Bloodlust,(2000),R,103 min,"Animation, Action, Drama",7.6,62        ,"A legendary dhampir competes with a motley family of bounty hunters to return a young woman, who has been seemingly abducted by a vampire, to her family.","['Jack Fletcher', 'Yoshiaki Kawajiri']","['Andrew Philpot', 'John Rafter Lee', 'Pamela Adlon', 'Wendee Lee']","33,523",$0.15M
41,One Cut of the Dead,(2017),Not Rated,96 min,"Comedy, Drama, Horror",7.6,86        ,"Things go badly for a hack director and film crew shooting a low budget zombie movie in an abandoned WWII Japanese facility, when they are attacked by real zombies.","[""Shin'ichirô Ueda""]","['Takayuki Hamatsu', 'Yuzuki Akiyama', 'Harumi Shuhama', 'Kazuaki Nagaya']","26,935",-
42,The Invisible Man,(1933),TV-PG,71 min,"Horror, Sci-Fi",7.6,87        ,"A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane.",['James Whale'],"['Claude Rains', 'Gloria Stuart', 'William Harrigan', 'Henry Travers']","37,490",-
43,A Quiet Place,(2018),PG-13,90 min,"Drama, Horror, Sci-Fi",7.5,82        ,A family struggles for survival in a world where most humans have been killed by blind but noise-sensitive creatures. They are forced to communicate in sign language to keep the creatures at bay.,['John Krasinski'],"['Emily Blunt', 'John Krasinski', 'Millicent Simmonds', 'Noah Jupe']","550,425",$188.02M
44,The Conjuring,(2013),R,112 min,"Horror, Mystery, Thriller",7.5,68        ,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.,['James Wan'],"['Patrick Wilson', 'Vera Farmiga', 'Ron Livingston', 'Lili Taylor']","525,564",$137.40M
45,The Crow,(1994),R,102 min,"Action, Crime, Drama",7.5,71        ,A man brutally murdered comes back to life as an undead avenger of his and his fiancée's murder.,['Alex Proyas'],"['Brandon Lee', 'Michael Wincott', 'Rochelle Davis', 'Ernie Hudson']","190,523",$50.69M
46,28 Days Later,(2002),R,113 min,"Drama, Horror, Sci-Fi",7.5,73        ,"Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.",['Danny Boyle'],"['Cillian Murphy', 'Naomie Harris', 'Christopher Eccleston', 'Alex Palmer']","425,387",$45.06M
47,Interview with the Vampire: The Vampire Chronicles,(1994),R,123 min,"Drama, Fantasy, Horror",7.5,59        ,"A vampire tells his epic life story: love, betrayal, loneliness, and hunger.",['Neil Jordan'],"['Brad Pitt', 'Tom Cruise', 'Antonio Banderas', 'Kirsten Dunst']","332,838",$105.26M
48,The Wicker Man,(1973),R,88 min,"Horror, Mystery, Thriller",7.5,87        ,"A puritan Police Sergeant arrives in a Scottish island village in search of a missing girl, who the Pagan locals claim never existed.",['Robin Hardy'],"['Edward Woodward', 'Christopher Lee', 'Diane Cilento', 'Britt Ekland']","85,219",$0.06M
49,An American Werewolf in London,(1981),R,97 min,"Comedy, Horror",7.5,55        ,Two American college students on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists.,['John Landis'],"['David Naughton', 'Jenny Agutter', 'Joe Belcher', 'Griffin Dunne']","113,000",$30.57M
50,Tucker and Dale vs Evil,(2010),R,89 min,"Comedy, Horror",7.5,65        ,Affable hillbillies Tucker and Dale are on vacation at their dilapidated mountain cabin when they are mistaken for murderers by a group of preppy college students.,['Eli Craig'],"['Tyler Labine', 'Alan Tudyk', 'Katrina Bowden', 'Jesse Moss']","186,468",$0.22M
51,Grindhouse,(2007),R,191 min,"Action, Horror, Thriller",7.5,77        ,Quentin Tarantino and Robert Rodriguez's homage to exploitation double features in the '60s and '70s with two back-to-back cult films that include previews of coming attractions between them.,"['Robert Rodriguez', 'Eli Roth', 'Quentin Tarantino', 'Edgar Wright', 'Rob Zombie']","['Kurt Russell', 'Rose McGowan', 'Danny Trejo', 'Zoë Bell']","187,551",$25.04M
52,Braindead,(1992),R,104 min,"Comedy, Fantasy, Horror",7.5,54        ,"A young man's mother is bitten by a Sumatran rat-monkey. She gets sick and dies, at which time she comes back to life, killing and eating dogs, nurses, friends, and neighbors.",['Peter Jackson'],"['Timothy Balme', 'Diana Peñalver', 'Elizabeth Moody', 'Ian Watkin']","100,143",$0.24M
53,The Omen,(1976),R,111 min,"Horror, Mystery",7.5,62        ,Mysterious deaths surround an American ambassador. Could the child that he is raising actually be the Antichrist? The Devil's own son?,['Richard Donner'],"['Gregory Peck', 'Lee Remick', 'Harvey Stephens', 'David Warner']","124,506",$4.27M
54,Stree,(2018),Not Rated,128 min,"Comedy, Horror",7.5,-,"In the small town of Chanderi, the menfolk live in fear of an evil spirit named ""Stree"" who abducts men in the night. Based on the urban legend of ""Nale Ba"" that went viral in Karnataka in the 1990s.",['Amar Kaushik'],"['Ashish Chhipa', 'Rajkummar Rao', 'Shraddha Kapoor', 'Pankaj Tripathi']","35,990",-
55,Deep Red,(1975),R,127 min,"Horror, Mystery, Thriller",7.5,89        ,A jazz pianist and a wisecracking journalist are pulled into a complex web of mystery after the former witnesses the brutal murder of a psychic.,['Dario Argento'],"['David Hemmings', 'Daria Nicolodi', 'Gabriele Lavia', 'Macha Méril']","40,163",-
56,Godzilla,(1954),Not Rated,96 min,"Horror, Sci-Fi",7.5,78        ,"American nuclear-weapons testing results in the creation of a seemingly unstoppable, dinosaur-like beast.",['Ishirô Honda'],"['Takashi Shimura', 'Akihiko Hirata', 'Akira Takarada', 'Momoko Kôchi']","35,661",$2.42M
57,Santa Sangre,(1989),NC-17,123 min,"Drama, Horror, Thriller",7.5,-,"A former circus artist escapes from a mental hospital to rejoin his armless mother--the leader of a strange religious cult--and is forced to enact brutal murders in her name as he becomes ""her arms"".",['Alejandro Jodorowsky'],"['Axel Jodorowsky', 'Blanca Guerra', 'Guy Stockwell', 'Thelma Tixou']","22,298",-
58,Hour of the Wolf,(1968),Not Rated,90 min,"Drama, Horror, Mystery",7.5,-,"While vacationing on a remote German island with his younger pregnant wife, an artist has an emotional breakdown while confronting his repressed desires.",['Ingmar Bergman'],"['Max von Sydow', 'Liv Ullmann', 'Gertrud Fridh', 'Georg Rydeberg']","21,572",-
59,Scream,(1996),R,111 min,"Horror, Mystery",7.4,65        ,"A year after the murder of her mother, a teenage girl is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.",['Wes Craven'],"['Neve Campbell', 'Courteney Cox', 'David Arquette', 'Skeet Ulrich']","364,662",$103.05M
60,The Evil Dead,(1981),NC-17,85 min,Horror,7.4,71        ,"Five friends travel to a cabin in the woods, where they unknowingly release flesh-possessing demons.",['Sam Raimi'],"['Bruce Campbell', 'Ellen Sandweiss', 'Richard DeManincor', 'Betsy Baker']","221,888",$2.40M
61,The Texas Chain Saw Massacre,(1974),R,83 min,Horror,7.4,87        ,"Five friends head out to rural Texas to visit the grave of a grandfather. On the way they stumble across what appears to be a deserted house, only to discover something sinister within. Something armed with a chainsaw.",['Tobe Hooper'],"['Marilyn Burns', 'Edwin Neal', 'Allen Danziger', 'Paul A. Partain']","170,601",$30.86M
62,Bram Stoker's Dracula,(1992),R,128 min,"Drama, Fantasy, Horror",7.4,57        ,The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.,['Francis Ford Coppola'],"['Gary Oldman', 'Winona Ryder', 'Anthony Hopkins', 'Keanu Reeves']","225,809",$82.52M
63,The Rocky Horror Picture Show,(1975),R,100 min,"Comedy, Horror, Musical",7.4,65        ,A newly-engaged couple have a breakdown in an isolated area and must seek shelter at the bizarre residence of Dr. Frank-n-Furter.,['Jim Sharman'],"['Tim Curry', 'Susan Sarandon', 'Barry Bostwick', ""Richard O'Brien""]","157,980",$139.88M
64,Carrie,(1976),R,98 min,"Horror, Mystery",7.4,86        ,"Carrie White, a shy, friendless teenage girl who is sheltered by her domineering, religious mother, unleashes her telekinetic powers after being humiliated by her classmates at her senior prom.",['Brian De Palma'],"['Sissy Spacek', 'Piper Laurie', 'Amy Irving', 'John Travolta']","194,951",$33.80M
65,A Nightmare on Elm Street,(1984),R,91 min,Horror,7.4,76        ,"Teenager Nancy Thompson must uncover the dark truth concealed by her parents after she and her friends become targets of the spirit of a serial killer with a bladed glove in their dreams, in which if they die, it kills them in real life.",['Wes Craven'],"['Heather Langenkamp', 'Johnny Depp', 'Robert Englund', 'John Saxon']","248,523",$25.50M
66,Army of Darkness,(1992),R,81 min,"Comedy, Horror",7.4,59        ,"A sardonic hardware store clerk is accidentally transported to 1300 A.D., where he must retrieve the Necronomicon and battle an army of the dead so he can return home.",['Sam Raimi'],"['Bruce Campbell', 'Embeth Davidtz', 'Marcus Gilbert', 'Ian Abercrombie']","186,587",$11.50M
67,Jacob's Ladder,(I) (1990),R,113 min,"Drama, Horror, Mystery",7.4,62        ,"Mourning his dead child, a haunted Vietnam War veteran attempts to uncover his past while suffering from a severe case of dissociation. To do so, he must decipher reality and life from his own dreams, delusions, and perceptions of death.",['Adrian Lyne'],"['Tim Robbins', 'Elizabeth Peña', 'Danny Aiello', 'Matt Craven']","112,885",$26.12M
68,Invasion of the Body Snatchers,(1978),PG,115 min,"Horror, Sci-Fi",7.4,75        ,"When strange seeds drift to earth from space, mysterious pods begin to grow and invade San Francisco, replicating the city's residents one body at a time.",['Philip Kaufman'],"['Donald Sutherland', 'Brooke Adams', 'Jeff Goldblum', 'Veronica Cartwright']","64,034",$24.95M
69,REC,(2007),R,78 min,"Horror, Mystery, Thriller",7.4,71        ,A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,"['Jaume Balagueró', 'Paco Plaza']","['Manuela Velasco', 'Ferran Terraza', 'Jorge-Yamam Serrano', 'Pablo Rosso']","187,544",-
70,The Wailing,(2016),TV-MA,156 min,"Drama, Horror, Mystery",7.4,81        ,"Soon after a stranger arrives in a little village, a mysterious sickness starts spreading. A policeman, drawn into the incident, is forced to solve the mystery in order to save his daughter.",['Na Hong-jin'],"['Jun Kunimura', 'Hwang Jung-min', 'Kwak Do-won', 'Woo-hee Chun']","73,797",-
71,The Orphanage,(2007),R,105 min,"Drama, Horror, Mystery",7.4,74        ,"A woman brings her family back to her childhood home, which used to be an orphanage for handicapped children. Before long, her son starts to communicate with an invisible new friend.",['J.A. Bayona'],"['Belén Rueda', 'Fernando Cayo', 'Roger Príncep', 'Mabel Rivera']","159,498",$7.16M
72,Nosferatu the Vampyre,(1979),PG,107 min,"Drama, Horror",7.4,79        ,"Count Dracula moves from Transylvania to Wismar, spreading the Black Plague across the land. Only a woman pure of heart can bring an end to his reign of horror.",['Werner Herzog'],"['Klaus Kinski', 'Isabelle Adjani', 'Bruno Ganz', 'Roland Topor']","38,176",-
73,Dracula,(1931),Passed,75 min,"Drama, Fantasy, Horror",7.4,71        ,"Transylvanian vampire Count Dracula bends a naive real estate agent to his will, then takes up residence at a London estate where he sleeps in his coffin by day and searches for potential victims by night.","['Tod Browning', 'Karl Freund']","['Bela Lugosi', 'Helen Chandler', 'David Manners', 'Dwight Frye']","55,226",-
74,The Devil's Backbone,(2001),R,106 min,"Drama, Horror, Thriller",7.4,78        ,"After Carlos - a 12-year-old whose father has died in the Spanish Civil War - arrives at an ominous boys' orphanage, he discovers the school is haunted and has many dark secrets which he must uncover.",['Guillermo del Toro'],"['Marisa Paredes', 'Eduardo Noriega', 'Federico Luppi', 'Fernando Tielve']","68,693",$0.75M
75,The Haunting,(1963),G,112 min,Horror,7.4,74        ,"Hill House has stood for about 90 years and appears haunted: its inhabitants have always met strange, tragic ends. Now Dr. John Markway has assembled a team of people who he thinks will prove whether or not the house is haunted.",['Robert Wise'],"['Julie Harris', 'Claire Bloom', 'Richard Johnson', 'Russ Tamblyn']","40,678",$2.62M
76,Thesis,(1996),R,125 min,"Crime, Horror, Mystery",7.4,-,"While doing a thesis about violence, Ángela finds a snuff video where a girl is tortured until death. Soon she discovers that the girl was a former student in her faculty...",['Alejandro Amenábar'],"['Ana Torrent', 'Fele Martínez', 'Eduardo Noriega', 'Xabier Elorriaga']","40,548",-
77,Bhool Bhulaiyaa,(2007),Not Rated,159 min,"Comedy, Horror, Mystery",7.4,-,"An NRI and his wife decide to stay in his ancestral home, paying no heed to the warnings about ghosts. Soon, inexplicable occurrences cause him to call a psychiatrist to help solve the mystery.",['Priyadarshan'],"['Akshay Kumar', 'Vidya Balan', 'Shiney Ahuja', 'Ameesha Patel']","30,234",$1.07M
